time;SM_circuit_vTermA;SM_circuit_vTermB;SM_circuit_vTermC;SM_circuit_iStatorA;SM_circuit_iStatorB;SM_circuit_iStatorC;SM_circuit_Wr;SM_circuit_Te;
0.151500;0.005914;-0.003638;-0.002276;-2.957454;1.817631;1.139823;0.992115;-2.066326;
0.151510;0.005910;-0.003627;-0.002282;-2.955133;1.812193;1.142940;0.992117;-2.071828;
0.151520;0.005905;-0.003616;-0.002289;-2.952795;1.806756;1.146039;0.992119;-2.077296;
0.151530;0.005900;-0.003606;-0.002295;-2.950439;1.801320;1.149120;0.992121;-2.082730;
0.151540;0.005896;-0.003595;-0.002301;-2.948066;1.795885;1.152181;0.992123;-2.088130;
0.151550;0.005891;-0.003584;-0.002307;-2.945676;1.790452;1.155224;0.992125;-2.093496;
0.151560;0.005886;-0.003573;-0.002313;-2.943268;1.785020;1.158248;0.992127;-2.098828;
0.151570;0.005881;-0.003562;-0.002319;-2.940843;1.779590;1.161253;0.992129;-2.104127;
0.151580;0.005876;-0.003551;-0.002325;-2.938401;1.774161;1.164240;0.992131;-2.109391;
0.151590;0.005872;-0.003540;-0.002331;-2.935942;1.768735;1.167207;0.992133;-2.114621;
0.151600;0.005867;-0.003530;-0.002337;-2.933466;1.763310;1.170156;0.992136;-2.119817;
0.151610;0.005862;-0.003519;-0.002343;-2.930973;1.757887;1.173086;0.992138;-2.124978;
0.151620;0.005857;-0.003508;-0.002349;-2.928463;1.752466;1.175997;0.992140;-2.130106;
0.151630;0.005852;-0.003497;-0.002355;-2.925936;1.747047;1.178889;0.992142;-2.135199;
0.151640;0.005846;-0.003486;-0.002360;-2.923393;1.741631;1.181762;0.992144;-2.140258;
0.151650;0.005841;-0.003475;-0.002366;-2.920833;1.736217;1.184616;0.992146;-2.145282;
0.151660;0.005836;-0.003465;-0.002372;-2.918256;1.730805;1.187451;0.992148;-2.150273;
0.151670;0.005831;-0.003454;-0.002377;-2.915663;1.725396;1.190267;0.992151;-2.155228;
0.151680;0.005826;-0.003443;-0.002383;-2.913053;1.719989;1.193064;0.992153;-2.160150;
0.151690;0.005821;-0.003432;-0.002389;-2.910427;1.714585;1.195843;0.992155;-2.165037;
0.151700;0.005815;-0.003421;-0.002394;-2.907785;1.709183;1.198602;0.992157;-2.169889;
0.151710;0.005810;-0.003411;-0.002400;-2.905126;1.703785;1.201341;0.992159;-2.174707;
0.151720;0.005805;-0.003400;-0.002405;-2.902451;1.698389;1.204062;0.992161;-2.179490;
0.151730;0.005799;-0.003389;-0.002410;-2.899760;1.692997;1.206764;0.992164;-2.184239;
0.151740;0.005794;-0.003378;-0.002416;-2.897053;1.687607;1.209446;0.992166;-2.188953;
0.151750;0.005789;-0.003367;-0.002421;-2.894330;1.682221;1.212110;0.992168;-2.193633;
0.151760;0.005783;-0.003357;-0.002426;-2.891591;1.676838;1.214754;0.992170;-2.198277;
0.151770;0.005778;-0.003346;-0.002432;-2.888837;1.671458;1.217379;0.992172;-2.202888;
0.151780;0.005772;-0.003335;-0.002437;-2.886066;1.666082;1.219985;0.992175;-2.207463;
0.151790;0.005766;-0.003324;-0.002442;-2.883280;1.660709;1.222571;0.992177;-2.212004;
0.151800;0.005761;-0.003314;-0.002447;-2.880478;1.655340;1.225138;0.992179;-2.216510;
0.151810;0.005755;-0.003303;-0.002452;-2.877661;1.649974;1.227686;0.992181;-2.220981;
0.151820;0.005750;-0.003292;-0.002457;-2.874828;1.644612;1.230215;0.992183;-2.225417;
0.151830;0.005744;-0.003281;-0.002462;-2.871979;1.639254;1.232725;0.992186;-2.229819;
0.151840;0.005738;-0.003271;-0.002467;-2.869115;1.633900;1.235215;0.992188;-2.234185;
0.151850;0.005732;-0.003260;-0.002472;-2.866236;1.628551;1.237686;0.992190;-2.238517;
0.151860;0.005727;-0.003249;-0.002477;-2.863342;1.623205;1.240137;0.992192;-2.242814;
0.151870;0.005721;-0.003239;-0.002482;-2.860433;1.617863;1.242570;0.992195;-2.247076;
0.151880;0.005715;-0.003228;-0.002487;-2.857508;1.612526;1.244982;0.992197;-2.251303;
0.151890;0.005709;-0.003217;-0.002492;-2.854569;1.607193;1.247376;0.992199;-2.255495;
0.151900;0.005703;-0.003207;-0.002497;-2.851614;1.601864;1.249750;0.992201;-2.259652;
0.151910;0.005697;-0.003196;-0.002501;-2.848645;1.596540;1.252105;0.992204;-2.263775;
0.151920;0.005691;-0.003185;-0.002506;-2.845661;1.591221;1.254440;0.992206;-2.267862;
0.151930;0.005685;-0.003175;-0.002511;-2.842662;1.585906;1.256756;0.992208;-2.271914;
0.151940;0.005679;-0.003164;-0.002515;-2.839649;1.580596;1.259053;0.992210;-2.275931;
0.151950;0.005673;-0.003154;-0.002520;-2.836621;1.575291;1.261330;0.992213;-2.279914;
0.151960;0.005667;-0.003143;-0.002524;-2.833578;1.569991;1.263588;0.992215;-2.283861;
0.151970;0.005661;-0.003132;-0.002529;-2.830521;1.564695;1.265826;0.992217;-2.287773;
0.151980;0.005655;-0.003122;-0.002533;-2.827450;1.559405;1.268045;0.992220;-2.291650;
0.151990;0.005649;-0.003111;-0.002538;-2.824364;1.554120;1.270244;0.992222;-2.295493;
0.152000;0.005643;-0.003101;-0.002542;-2.821265;1.548841;1.272424;0.992224;-2.299300;
0.152010;0.005637;-0.003090;-0.002546;-2.818151;1.543566;1.274585;0.992226;-2.303072;
0.152020;0.005630;-0.003080;-0.002551;-2.815023;1.538297;1.276726;0.992229;-2.306809;
0.152030;0.005624;-0.003069;-0.002555;-2.811881;1.533034;1.278847;0.992231;-2.310511;
0.152040;0.005618;-0.003059;-0.002559;-2.808725;1.527776;1.280949;0.992233;-2.314178;
0.152050;0.005611;-0.003048;-0.002563;-2.805556;1.522524;1.283032;0.992236;-2.317809;
0.152060;0.005605;-0.003038;-0.002568;-2.802372;1.517277;1.285095;0.992238;-2.321406;
0.152070;0.005599;-0.003027;-0.002572;-2.799175;1.512036;1.287139;0.992240;-2.324968;
0.152080;0.005592;-0.003017;-0.002576;-2.795965;1.506801;1.289163;0.992243;-2.328494;
0.152090;0.005586;-0.003006;-0.002580;-2.792740;1.501572;1.291168;0.992245;-2.331986;
0.152100;0.005579;-0.002996;-0.002584;-2.789503;1.496350;1.293153;0.992247;-2.335443;
0.152110;0.005573;-0.002985;-0.002588;-2.786252;1.491133;1.295119;0.992250;-2.338864;
0.152120;0.005566;-0.002975;-0.002592;-2.782987;1.485922;1.297065;0.992252;-2.342250;
0.152130;0.005560;-0.002964;-0.002595;-2.779710;1.480718;1.298992;0.992254;-2.345602;
0.152140;0.005553;-0.002954;-0.002599;-2.776419;1.475520;1.300899;0.992257;-2.348918;
0.152150;0.005547;-0.002944;-0.002603;-2.773116;1.470328;1.302787;0.992259;-2.352199;
0.152160;0.005540;-0.002933;-0.002607;-2.769799;1.465143;1.304656;0.992261;-2.355445;
0.152170;0.005533;-0.002923;-0.002610;-2.766469;1.459965;1.306504;0.992264;-2.358656;
0.152180;0.005527;-0.002913;-0.002614;-2.763127;1.454793;1.308334;0.992266;-2.361832;
0.152190;0.005520;-0.002902;-0.002618;-2.759772;1.449628;1.310144;0.992269;-2.364973;
0.152200;0.005513;-0.002892;-0.002621;-2.756404;1.444469;1.311934;0.992271;-2.368079;
0.152210;0.005507;-0.002882;-0.002625;-2.753023;1.439318;1.313705;0.992273;-2.371150;
0.152220;0.005500;-0.002871;-0.002628;-2.749630;1.434173;1.315457;0.992276;-2.374187;
0.152230;0.005493;-0.002861;-0.002632;-2.746225;1.429036;1.317189;0.992278;-2.377188;
0.152240;0.005486;-0.002851;-0.002635;-2.742807;1.423905;1.318901;0.992280;-2.380154;
0.152250;0.005479;-0.002841;-0.002639;-2.739377;1.418782;1.320595;0.992283;-2.383085;
0.152260;0.005472;-0.002830;-0.002642;-2.735934;1.413666;1.322268;0.992285;-2.385981;
0.152270;0.005466;-0.002820;-0.002645;-2.732480;1.408557;1.323922;0.992288;-2.388843;
0.152280;0.005459;-0.002810;-0.002649;-2.729013;1.403456;1.325557;0.992290;-2.391669;
0.152290;0.005452;-0.002800;-0.002652;-2.725534;1.398362;1.327173;0.992292;-2.394460;
0.152300;0.005445;-0.002790;-0.002655;-2.722044;1.393275;1.328769;0.992295;-2.397217;
0.152310;0.005438;-0.002779;-0.002658;-2.718542;1.388196;1.330345;0.992297;-2.399939;
0.152320;0.005431;-0.002769;-0.002661;-2.715028;1.383125;1.331902;0.992300;-2.402626;
0.152330;0.005424;-0.002759;-0.002665;-2.711502;1.378062;1.333440;0.992302;-2.405278;
0.152340;0.005417;-0.002749;-0.002668;-2.707965;1.373006;1.334959;0.992304;-2.407895;
0.152350;0.005410;-0.002739;-0.002671;-2.704416;1.367958;1.336458;0.992307;-2.410478;
0.152360;0.005402;-0.002729;-0.002674;-2.700856;1.362918;1.337937;0.992309;-2.413026;
0.152370;0.005395;-0.002719;-0.002677;-2.697284;1.357886;1.339398;0.992312;-2.415539;
0.152380;0.005388;-0.002709;-0.002679;-2.693701;1.352863;1.340839;0.992314;-2.418017;
0.152390;0.005381;-0.002699;-0.002682;-2.690107;1.347847;1.342260;0.992316;-2.420461;
0.152400;0.005374;-0.002689;-0.002685;-2.686502;1.342839;1.343662;0.992319;-2.422870;
0.152410;0.005367;-0.002679;-0.002688;-2.682886;1.337840;1.345045;0.992321;-2.425245;
0.152420;0.005359;-0.002669;-0.002691;-2.679259;1.332849;1.346409;0.992324;-2.427585;
0.152430;0.005352;-0.002659;-0.002693;-2.675621;1.327867;1.347754;0.992326;-2.429890;
0.152440;0.005345;-0.002649;-0.002696;-2.671972;1.322893;1.349079;0.992329;-2.432161;
0.152450;0.005337;-0.002639;-0.002699;-2.668312;1.317928;1.350385;0.992331;-2.434397;
0.152460;0.005330;-0.002629;-0.002701;-2.664642;1.312971;1.351671;0.992333;-2.436598;
0.152470;0.005323;-0.002619;-0.002704;-2.660961;1.308023;1.352939;0.992336;-2.438766;
0.152480;0.005315;-0.002609;-0.002706;-2.657270;1.303083;1.354187;0.992338;-2.440898;
0.152490;0.005308;-0.002599;-0.002709;-2.653569;1.298153;1.355416;0.992341;-2.442997;
0.152500;0.005301;-0.002589;-0.002711;-2.649857;1.293231;1.356626;0.992343;-2.445061;
0.152510;0.005293;-0.002580;-0.002714;-2.646135;1.288318;1.357816;0.992346;-2.447091;
0.152520;0.005286;-0.002570;-0.002716;-2.642402;1.283414;1.358988;0.992348;-2.449086;
0.152530;0.005278;-0.002560;-0.002718;-2.638660;1.278520;1.360140;0.992350;-2.451047;
0.152540;0.005271;-0.002550;-0.002721;-2.634908;1.273634;1.361273;0.992353;-2.452974;
0.152550;0.005263;-0.002540;-0.002723;-2.631145;1.268758;1.362388;0.992355;-2.454867;
0.152560;0.005256;-0.002531;-0.002725;-2.627373;1.263891;1.363483;0.992358;-2.456725;
0.152570;0.005248;-0.002521;-0.002727;-2.623591;1.259033;1.364559;0.992360;-2.458550;
0.152580;0.005241;-0.002511;-0.002729;-2.619800;1.254184;1.365616;0.992363;-2.460340;
0.152590;0.005233;-0.002502;-0.002731;-2.615999;1.249345;1.366653;0.992365;-2.462096;
0.152600;0.005225;-0.002492;-0.002733;-2.612188;1.244516;1.367672;0.992368;-2.463819;
0.152610;0.005218;-0.002482;-0.002735;-2.608368;1.239696;1.368672;0.992370;-2.465507;
0.152620;0.005210;-0.002473;-0.002737;-2.604539;1.234885;1.369653;0.992373;-2.467161;
0.152630;0.005202;-0.002463;-0.002739;-2.600700;1.230085;1.370615;0.992375;-2.468782;
0.152640;0.005195;-0.002453;-0.002741;-2.596852;1.225294;1.371559;0.992378;-2.470368;
0.152650;0.005187;-0.002444;-0.002743;-2.592995;1.220512;1.372483;0.992380;-2.471921;
0.152660;0.005179;-0.002434;-0.002745;-2.589129;1.215741;1.373388;0.992383;-2.473440;
0.152670;0.005172;-0.002425;-0.002747;-2.585254;1.210980;1.374275;0.992385;-2.474926;
0.152680;0.005164;-0.002415;-0.002748;-2.581371;1.206228;1.375142;0.992387;-2.476377;
0.152690;0.005156;-0.002406;-0.002750;-2.577478;1.201487;1.375991;0.992390;-2.477796;
0.152700;0.005148;-0.002396;-0.002752;-2.573577;1.196756;1.376821;0.992392;-2.479180;
0.152710;0.005140;-0.002387;-0.002754;-2.569667;1.192034;1.377633;0.992395;-2.480531;
0.152720;0.005133;-0.002377;-0.002755;-2.565749;1.187323;1.378425;0.992397;-2.481849;
0.152730;0.005125;-0.002368;-0.002757;-2.561822;1.182623;1.379199;0.992400;-2.483133;
0.152740;0.005117;-0.002359;-0.002758;-2.557886;1.177932;1.379954;0.992402;-2.484383;
0.152750;0.005109;-0.002349;-0.002760;-2.553943;1.173252;1.380691;0.992405;-2.485601;
0.152760;0.005101;-0.002340;-0.002761;-2.549991;1.168583;1.381409;0.992407;-2.486785;
0.152770;0.005093;-0.002331;-0.002763;-2.546031;1.163923;1.382108;0.992410;-2.487935;
0.152780;0.005085;-0.002321;-0.002764;-2.542063;1.159275;1.382789;0.992412;-2.489053;
0.152790;0.005077;-0.002312;-0.002765;-2.538087;1.154637;1.383451;0.992415;-2.490138;
0.152800;0.005069;-0.002303;-0.002767;-2.534104;1.150009;1.384094;0.992417;-2.491189;
0.152810;0.005061;-0.002294;-0.002768;-2.530112;1.145393;1.384719;0.992420;-2.492207;
0.152820;0.005053;-0.002284;-0.002769;-2.526113;1.140787;1.385326;0.992422;-2.493193;
0.152830;0.005045;-0.002275;-0.002770;-2.522106;1.136191;1.385914;0.992425;-2.494145;
0.152840;0.005037;-0.002266;-0.002771;-2.518091;1.131607;1.386484;0.992427;-2.495065;
0.152850;0.005029;-0.002257;-0.002773;-2.514069;1.127034;1.387035;0.992430;-2.495952;
0.152860;0.005021;-0.002248;-0.002774;-2.510040;1.122471;1.387569;0.992432;-2.496806;
0.152870;0.005013;-0.002239;-0.002775;-2.506003;1.117920;1.388083;0.992435;-2.497627;
0.152880;0.005005;-0.002229;-0.002776;-2.501959;1.113379;1.388580;0.992437;-2.498416;
0.152890;0.004997;-0.002220;-0.002777;-2.497908;1.108850;1.389058;0.992440;-2.499172;
0.152900;0.004989;-0.002211;-0.002778;-2.493850;1.104332;1.389518;0.992442;-2.499896;
0.152910;0.004981;-0.002202;-0.002778;-2.489784;1.099825;1.389959;0.992445;-2.500587;
0.152920;0.004973;-0.002193;-0.002779;-2.485712;1.095329;1.390383;0.992447;-2.501246;
0.152930;0.004965;-0.002184;-0.002780;-2.481633;1.090845;1.390788;0.992450;-2.501872;
0.152940;0.004956;-0.002175;-0.002781;-2.477547;1.086372;1.391176;0.992452;-2.502466;
0.152950;0.004948;-0.002167;-0.002782;-2.473455;1.081910;1.391545;0.992455;-2.503028;
0.152960;0.004940;-0.002158;-0.002782;-2.469356;1.077460;1.391896;0.992457;-2.503558;
0.152970;0.004932;-0.002149;-0.002783;-2.465250;1.073021;1.392229;0.992460;-2.504056;
0.152980;0.004924;-0.002140;-0.002784;-2.461138;1.068594;1.392545;0.992462;-2.504522;
0.152990;0.004915;-0.002131;-0.002784;-2.457020;1.064178;1.392842;0.992465;-2.504955;
0.153000;0.004907;-0.002122;-0.002785;-2.452896;1.059774;1.393121;0.992467;-2.505357;
0.153010;0.004899;-0.002113;-0.002785;-2.448765;1.055382;1.393383;0.992470;-2.505727;
0.153020;0.004891;-0.002105;-0.002786;-2.444628;1.051001;1.393626;0.992472;-2.506065;
0.153030;0.004882;-0.002096;-0.002786;-2.440485;1.046633;1.393852;0.992475;-2.506372;
0.153040;0.004874;-0.002087;-0.002787;-2.436336;1.042276;1.394060;0.992477;-2.506647;
0.153050;0.004866;-0.002079;-0.002787;-2.432181;1.037930;1.394251;0.992480;-2.506890;
0.153060;0.004857;-0.002070;-0.002788;-2.428020;1.033597;1.394423;0.992482;-2.507102;
0.153070;0.004849;-0.002061;-0.002788;-2.423854;1.029276;1.394578;0.992485;-2.507282;
0.153080;0.004841;-0.002053;-0.002788;-2.419682;1.024967;1.394716;0.992487;-2.507431;
0.153090;0.004832;-0.002044;-0.002788;-2.415505;1.020669;1.394836;0.992490;-2.507549;
0.153100;0.004824;-0.002035;-0.002789;-2.411322;1.016384;1.394938;0.992492;-2.507636;
0.153110;0.004816;-0.002027;-0.002789;-2.407133;1.012111;1.395023;0.992495;-2.507691;
0.153120;0.004807;-0.002018;-0.002789;-2.402940;1.007850;1.395090;0.992497;-2.507715;
0.153130;0.004799;-0.002010;-0.002789;-2.398741;1.003601;1.395140;0.992500;-2.507709;
0.153140;0.004791;-0.002001;-0.002789;-2.394537;0.999364;1.395172;0.992502;-2.507671;
0.153150;0.004782;-0.001993;-0.002789;-2.390327;0.995140;1.395187;0.992505;-2.507603;
0.153160;0.004774;-0.001984;-0.002789;-2.386113;0.990928;1.395185;0.992507;-2.507503;
0.153170;0.004765;-0.001976;-0.002789;-2.381894;0.986728;1.395166;0.992510;-2.507373;
0.153180;0.004757;-0.001968;-0.002789;-2.377670;0.982541;1.395129;0.992512;-2.507213;
0.153190;0.004748;-0.001959;-0.002789;-2.373441;0.978366;1.395075;0.992515;-2.507022;
0.153200;0.004740;-0.001951;-0.002789;-2.369208;0.974204;1.395004;0.992517;-2.506800;
0.153210;0.004731;-0.001943;-0.002789;-2.364970;0.970054;1.394916;0.992520;-2.506548;
0.153220;0.004723;-0.001934;-0.002789;-2.360727;0.965917;1.394811;0.992522;-2.506266;
0.153230;0.004714;-0.001926;-0.002788;-2.356480;0.961792;1.394688;0.992525;-2.505953;
0.153240;0.004706;-0.001918;-0.002788;-2.352229;0.957680;1.394549;0.992527;-2.505610;
0.153250;0.004697;-0.001910;-0.002788;-2.347973;0.953580;1.394393;0.992530;-2.505237;
0.153260;0.004689;-0.001901;-0.002787;-2.343713;0.949493;1.394220;0.992532;-2.504835;
0.153270;0.004680;-0.001893;-0.002787;-2.339449;0.945419;1.394030;0.992535;-2.504402;
0.153280;0.004672;-0.001885;-0.002787;-2.335181;0.941358;1.393823;0.992537;-2.503939;
0.153290;0.004663;-0.001877;-0.002786;-2.330909;0.937309;1.393600;0.992540;-2.503447;
0.153300;0.004655;-0.001869;-0.002786;-2.326633;0.933274;1.393359;0.992542;-2.502924;
0.153310;0.004646;-0.001861;-0.002785;-2.322353;0.929251;1.393102;0.992545;-2.502373;
0.153320;0.004638;-0.001853;-0.002785;-2.318070;0.925241;1.392829;0.992547;-2.501791;
0.153330;0.004629;-0.001845;-0.002784;-2.313782;0.921244;1.392539;0.992550;-2.501181;
0.153340;0.004621;-0.001837;-0.002784;-2.309492;0.917260;1.392232;0.992552;-2.500540;
0.153350;0.004612;-0.001829;-0.002783;-2.305197;0.913288;1.391909;0.992555;-2.499871;
0.153360;0.004603;-0.001821;-0.002782;-2.300899;0.909330;1.391569;0.992557;-2.499172;
0.153370;0.004595;-0.001813;-0.002782;-2.296598;0.905385;1.391213;0.992560;-2.498445;
0.153380;0.004586;-0.001805;-0.002781;-2.292294;0.901453;1.390840;0.992562;-2.497688;
0.153390;0.004578;-0.001797;-0.002780;-2.287986;0.897534;1.390452;0.992565;-2.496902;
0.153400;0.004569;-0.001790;-0.002779;-2.283675;0.893628;1.390046;0.992567;-2.496087;
0.153410;0.004560;-0.001782;-0.002778;-2.279361;0.889736;1.389625;0.992570;-2.495244;
0.153420;0.004552;-0.001774;-0.002778;-2.275044;0.885856;1.389188;0.992572;-2.494372;
0.153430;0.004543;-0.001766;-0.002777;-2.270724;0.881990;1.388734;0.992575;-2.493471;
0.153440;0.004534;-0.001759;-0.002776;-2.266402;0.878137;1.388264;0.992577;-2.492542;
0.153450;0.004526;-0.001751;-0.002775;-2.262076;0.874298;1.387778;0.992580;-2.491585;
0.153460;0.004517;-0.001743;-0.002774;-2.257748;0.870471;1.387277;0.992582;-2.490599;
0.153470;0.004508;-0.001736;-0.002773;-2.253417;0.866658;1.386759;0.992585;-2.489584;
0.153480;0.004500;-0.001728;-0.002772;-2.249084;0.862859;1.386225;0.992587;-2.488542;
0.153490;0.004491;-0.001720;-0.002771;-2.244748;0.859072;1.385676;0.992590;-2.487472;
0.153500;0.004482;-0.001713;-0.002770;-2.240410;0.855300;1.385110;0.992592;-2.486373;
0.153510;0.004474;-0.001705;-0.002768;-2.236069;0.851540;1.384529;0.992595;-2.485247;
0.153520;0.004465;-0.001698;-0.002767;-2.231727;0.847794;1.383932;0.992597;-2.484093;
0.153530;0.004456;-0.001690;-0.002766;-2.227382;0.844062;1.383320;0.992600;-2.482911;
0.153540;0.004448;-0.001683;-0.002765;-2.223035;0.840343;1.382692;0.992602;-2.481701;
0.153550;0.004439;-0.001676;-0.002764;-2.218686;0.836637;1.382048;0.992605;-2.480464;
0.153560;0.004430;-0.001668;-0.002762;-2.214335;0.832946;1.381389;0.992607;-2.479200;
0.153570;0.004422;-0.001661;-0.002761;-2.209982;0.829267;1.380715;0.992610;-2.477908;
0.153580;0.004413;-0.001653;-0.002759;-2.205627;0.825603;1.380025;0.992612;-2.476589;
0.153590;0.004404;-0.001646;-0.002758;-2.201271;0.821952;1.379319;0.992615;-2.475242;
0.153600;0.004396;-0.001639;-0.002757;-2.196913;0.818314;1.378599;0.992617;-2.473869;
0.153610;0.004387;-0.001632;-0.002755;-2.192553;0.814691;1.377863;0.992620;-2.472469;
0.153620;0.004378;-0.001624;-0.002754;-2.188192;0.811081;1.377112;0.992622;-2.471042;
0.153630;0.004369;-0.001617;-0.002752;-2.183829;0.807484;1.376345;0.992625;-2.469588;
0.153640;0.004361;-0.001610;-0.002751;-2.179466;0.803902;1.375564;0.992627;-2.468107;
0.153650;0.004352;-0.001603;-0.002749;-2.175100;0.800333;1.374767;0.992630;-2.466600;
0.153660;0.004343;-0.001596;-0.002747;-2.170734;0.796778;1.373956;0.992632;-2.465066;
0.153670;0.004334;-0.001589;-0.002746;-2.166366;0.793237;1.373130;0.992634;-2.463506;
0.153680;0.004326;-0.001582;-0.002744;-2.161997;0.789709;1.372288;0.992637;-2.461919;
0.153690;0.004317;-0.001575;-0.002742;-2.157628;0.786196;1.371432;0.992639;-2.460306;
0.153700;0.004308;-0.001568;-0.002741;-2.153257;0.782696;1.370561;0.992642;-2.458668;
0.153710;0.004300;-0.001561;-0.002739;-2.148885;0.779210;1.369676;0.992644;-2.457003;
0.153720;0.004291;-0.001554;-0.002737;-2.144513;0.775738;1.368775;0.992647;-2.455312;
0.153730;0.004282;-0.001547;-0.002735;-2.140140;0.772280;1.367860;0.992649;-2.453595;
0.153740;0.004273;-0.001540;-0.002734;-2.135766;0.768835;1.366931;0.992652;-2.451853;
0.153750;0.004265;-0.001533;-0.002732;-2.131392;0.765405;1.365987;0.992654;-2.450085;
0.153760;0.004256;-0.001526;-0.002730;-2.127017;0.761989;1.365028;0.992657;-2.448291;
0.153770;0.004247;-0.001519;-0.002728;-2.122642;0.758586;1.364055;0.992659;-2.446473;
0.153780;0.004238;-0.001512;-0.002726;-2.118266;0.755198;1.363068;0.992661;-2.444628;
0.153790;0.004230;-0.001506;-0.002724;-2.113890;0.751824;1.362066;0.992664;-2.442759;
0.153800;0.004221;-0.001499;-0.002722;-2.109514;0.748463;1.361051;0.992666;-2.440864;
0.153810;0.004212;-0.001492;-0.002720;-2.105137;0.745117;1.360020;0.992669;-2.438944;
0.153820;0.004203;-0.001486;-0.002718;-2.100761;0.741784;1.358976;0.992671;-2.437000;
0.153830;0.004195;-0.001479;-0.002716;-2.096384;0.738466;1.357918;0.992674;-2.435030;
0.153840;0.004186;-0.001472;-0.002713;-2.092007;0.735162;1.356846;0.992676;-2.433036;
0.153850;0.004177;-0.001466;-0.002711;-2.087631;0.731872;1.355759;0.992679;-2.431017;
0.153860;0.004168;-0.001459;-0.002709;-2.083254;0.728595;1.354659;0.992681;-2.428974;
0.153870;0.004160;-0.001453;-0.002707;-2.078878;0.725333;1.353545;0.992683;-2.426906;
0.153880;0.004151;-0.001446;-0.002705;-2.074502;0.722085;1.352417;0.992686;-2.424814;
0.153890;0.004142;-0.001440;-0.002702;-2.070127;0.718852;1.351275;0.992688;-2.422697;
0.153900;0.004133;-0.001433;-0.002700;-2.065752;0.715632;1.350120;0.992691;-2.420557;
0.153910;0.004125;-0.001427;-0.002698;-2.061377;0.712426;1.348951;0.992693;-2.418392;
0.153920;0.004116;-0.001420;-0.002695;-2.057003;0.709235;1.347769;0.992695;-2.416204;
0.153930;0.004107;-0.001414;-0.002693;-2.052630;0.706057;1.346572;0.992698;-2.413992;
0.153940;0.004098;-0.001408;-0.002691;-2.048257;0.702894;1.345363;0.992700;-2.411756;
0.153950;0.004090;-0.001401;-0.002688;-2.043885;0.699745;1.344140;0.992703;-2.409496;
