time;EmtTfoYD_circuit_vPrimA;EmtTfoYD_circuit_vSecA;EmtTfoYD_circuit_vSecB;EmtTfoYD_circuit_vSecC;
0.089140;-1.362317;-0.564685;0.792471;-0.227786;
0.089150;-1.363502;-0.566532;0.791856;-0.225323;
0.089160;-1.364675;-0.568375;0.791233;-0.222858;
0.089170;-1.365834;-0.570211;0.790602;-0.220391;
0.089180;-1.366979;-0.572042;0.789964;-0.217922;
0.089190;-1.368111;-0.573867;0.789318;-0.215451;
0.089200;-1.369229;-0.575687;0.788664;-0.212977;
0.089210;-1.370334;-0.577501;0.788002;-0.210501;
0.089220;-1.371426;-0.579309;0.787333;-0.208023;
0.089230;-1.372503;-0.581112;0.786655;-0.205544;
0.089240;-1.373568;-0.582908;0.785970;-0.203062;
0.089250;-1.374618;-0.584699;0.785277;-0.200578;
0.089260;-1.375656;-0.586485;0.784577;-0.198092;
0.089270;-1.376679;-0.588264;0.783868;-0.195604;
0.089280;-1.377689;-0.590038;0.783152;-0.193114;
0.089290;-1.378686;-0.591806;0.782428;-0.190623;
0.089300;-1.379668;-0.593568;0.781697;-0.188129;
0.089310;-1.380638;-0.595324;0.780958;-0.185634;
0.089320;-1.381593;-0.597074;0.780211;-0.183137;
0.089330;-1.382535;-0.598818;0.779456;-0.180638;
0.089340;-1.383463;-0.600557;0.778694;-0.178137;
0.089350;-1.384378;-0.602289;0.777924;-0.175634;
0.089360;-1.385279;-0.604016;0.777146;-0.173130;
0.089370;-1.386166;-0.605737;0.776361;-0.170624;
0.089380;-1.387040;-0.607451;0.775568;-0.168116;
0.089390;-1.387900;-0.609160;0.774767;-0.165607;
0.089400;-1.388746;-0.610863;0.773959;-0.163096;
0.089410;-1.389578;-0.612559;0.773143;-0.160583;
0.089420;-1.390397;-0.614250;0.772319;-0.158069;
0.089430;-1.391202;-0.615934;0.771488;-0.155554;
0.089440;-1.391994;-0.617613;0.770649;-0.153036;
0.089450;-1.392771;-0.619285;0.769803;-0.150518;
0.089460;-1.393535;-0.620951;0.768948;-0.147997;
0.089470;-1.394285;-0.622611;0.768087;-0.145476;
0.089480;-1.395022;-0.624265;0.767218;-0.142952;
0.089490;-1.395744;-0.625913;0.766341;-0.140428;
0.089500;-1.396453;-0.627555;0.765456;-0.137902;
0.089510;-1.397148;-0.629190;0.764565;-0.135375;
0.089520;-1.397829;-0.630819;0.763665;-0.132846;
0.089530;-1.398497;-0.632442;0.762758;-0.130316;
0.089540;-1.399150;-0.634059;0.761844;-0.127785;
0.089550;-1.399790;-0.635669;0.760922;-0.125252;
0.089560;-1.400416;-0.637274;0.759992;-0.122718;
0.089570;-1.401028;-0.638872;0.759055;-0.120183;
0.089580;-1.401627;-0.640463;0.758110;-0.117647;
0.089590;-1.402211;-0.642048;0.757158;-0.115110;
0.089600;-1.402782;-0.643627;0.756199;-0.112572;
0.089610;-1.403339;-0.645200;0.755232;-0.110032;
0.089620;-1.403882;-0.646766;0.754258;-0.107491;
0.089630;-1.404411;-0.648326;0.753276;-0.104950;
0.089640;-1.404926;-0.649880;0.752286;-0.102407;
0.089650;-1.405428;-0.651427;0.751290;-0.099863;
0.089660;-1.405915;-0.652967;0.750286;-0.097318;
0.089670;-1.406389;-0.654501;0.749274;-0.094773;
0.089680;-1.406849;-0.656029;0.748255;-0.092226;
0.089690;-1.407294;-0.657550;0.747229;-0.089679;
0.089700;-1.407726;-0.659065;0.746195;-0.087130;
0.089710;-1.408145;-0.660573;0.745154;-0.084581;
0.089720;-1.408549;-0.662075;0.744106;-0.082031;
0.089730;-1.408939;-0.663570;0.743050;-0.079480;
0.089740;-1.409315;-0.665059;0.741987;-0.076928;
0.089750;-1.409678;-0.666541;0.740916;-0.074376;
0.089760;-1.410027;-0.668016;0.739839;-0.071822;
0.089770;-1.410361;-0.669485;0.738754;-0.069268;
0.089780;-1.410682;-0.670947;0.737661;-0.066714;
0.089790;-1.410989;-0.672403;0.736562;-0.064159;
0.089800;-1.411282;-0.673852;0.735455;-0.061603;
0.089810;-1.411561;-0.675294;0.734341;-0.059046;
0.089820;-1.411826;-0.676730;0.733219;-0.056489;
0.089830;-1.412077;-0.678159;0.732091;-0.053931;
0.089840;-1.412314;-0.679582;0.730955;-0.051373;
0.089850;-1.412537;-0.680997;0.729812;-0.048815;
0.089860;-1.412747;-0.682406;0.728662;-0.046255;
0.089870;-1.412942;-0.683808;0.727504;-0.043696;
0.089880;-1.413123;-0.685204;0.726339;-0.041136;
0.089890;-1.413291;-0.686592;0.725168;-0.038575;
0.089900;-1.413444;-0.687974;0.723989;-0.036015;
0.089910;-1.413584;-0.689349;0.722803;-0.033453;
0.089920;-1.413709;-0.690718;0.721609;-0.030892;
0.089930;-1.413821;-0.692079;0.720409;-0.028330;
0.089940;-1.413919;-0.693434;0.719202;-0.025768;
0.089950;-1.414002;-0.694782;0.717987;-0.023205;
0.089960;-1.414072;-0.696123;0.716765;-0.020643;
0.089970;-1.414128;-0.697457;0.715537;-0.018080;
0.089980;-1.414170;-0.698784;0.714301;-0.015517;
0.089990;-1.414198;-0.700104;0.713058;-0.012954;
0.090000;-1.414212;-0.701417;0.711808;-0.010391;
0.090010;-1.414212;-0.702724;0.710551;-0.007827;
0.090020;-1.414198;-0.704023;0.709287;-0.005264;
0.090030;-1.414170;-0.705316;0.708017;-0.002700;
0.090040;-1.414128;-0.706602;0.706739;-0.000137;
0.090050;-1.414072;-0.707880;0.705454;0.002427;
0.090060;-1.414002;-0.709152;0.704162;0.004990;
0.090070;-1.413919;-0.710417;0.702863;0.007553;
0.090080;-1.413821;-0.711674;0.701557;0.010117;
0.090090;-1.413709;-0.712925;0.700245;0.012680;
0.090100;-1.413584;-0.714168;0.698925;0.015243;
0.090110;-1.413444;-0.715405;0.697599;0.017806;
0.090120;-1.413291;-0.716634;0.696265;0.020369;
0.090130;-1.413123;-0.717857;0.694925;0.022932;
0.090140;-1.412942;-0.719072;0.693578;0.025494;
0.090150;-1.412747;-0.720280;0.692224;0.028056;
0.090160;-1.412537;-0.721481;0.690863;0.030618;
0.090170;-1.412314;-0.722675;0.689496;0.033180;
0.090180;-1.412077;-0.723862;0.688122;0.035741;
0.090190;-1.411826;-0.725042;0.686740;0.038302;
0.090200;-1.411561;-0.726215;0.685352;0.040862;
0.090210;-1.411282;-0.727380;0.683958;0.043422;
0.090220;-1.410989;-0.728538;0.682556;0.045982;
0.090230;-1.410682;-0.729689;0.681148;0.048541;
0.090240;-1.410361;-0.730833;0.679733;0.051100;
0.090250;-1.410027;-0.731970;0.678312;0.053658;
0.090260;-1.409678;-0.733099;0.676883;0.056216;
0.090270;-1.409315;-0.734221;0.675448;0.058773;
0.090280;-1.408939;-0.735336;0.674007;0.061330;
0.090290;-1.408549;-0.736444;0.672558;0.063885;
0.090300;-1.408145;-0.737544;0.671103;0.066441;
0.090310;-1.407726;-0.738637;0.669642;0.068995;
0.090320;-1.407294;-0.739723;0.668174;0.071549;
0.090330;-1.406849;-0.740802;0.666699;0.074103;
0.090340;-1.406389;-0.741873;0.665217;0.076655;
0.090350;-1.405915;-0.742937;0.663729;0.079207;
0.090360;-1.405428;-0.743993;0.662235;0.081758;
0.090370;-1.404926;-0.745042;0.660734;0.084308;
0.090380;-1.404411;-0.746084;0.659226;0.086858;
0.090390;-1.403882;-0.747119;0.657712;0.089406;
0.090400;-1.403339;-0.748146;0.656192;0.091954;
0.090410;-1.402782;-0.749165;0.654665;0.094501;
0.090420;-1.402211;-0.750178;0.653131;0.097046;
0.090430;-1.401627;-0.751183;0.651591;0.099591;
0.090440;-1.401028;-0.752180;0.650045;0.102135;
0.090450;-1.400416;-0.753170;0.648492;0.104678;
0.090460;-1.399790;-0.754153;0.646933;0.107220;
0.090470;-1.399150;-0.755128;0.645368;0.109760;
0.090480;-1.398497;-0.756096;0.643796;0.112300;
0.090490;-1.397829;-0.757056;0.642217;0.114839;
0.090500;-1.397148;-0.758009;0.640633;0.117376;
0.090510;-1.396453;-0.758954;0.639042;0.119912;
0.090520;-1.395744;-0.759892;0.637445;0.122448;
0.090530;-1.395022;-0.760823;0.635841;0.124981;
0.090540;-1.394285;-0.761745;0.634231;0.127514;
0.090550;-1.393535;-0.762661;0.632615;0.130045;
0.090560;-1.392771;-0.763569;0.630993;0.132576;
0.090570;-1.391994;-0.764469;0.629364;0.135104;
0.090580;-1.391202;-0.765362;0.627730;0.137632;
0.090590;-1.390397;-0.766247;0.626089;0.140158;
0.090600;-1.389578;-0.767124;0.624442;0.142683;
0.090610;-1.388746;-0.767994;0.622788;0.145206;
0.090620;-1.387900;-0.768857;0.621129;0.147728;
0.090630;-1.387040;-0.769712;0.619463;0.150248;
0.090640;-1.386166;-0.770559;0.617792;0.152767;
0.090650;-1.385279;-0.771399;0.616114;0.155285;
0.090660;-1.384378;-0.772231;0.614430;0.157800;
0.090670;-1.383463;-0.773055;0.612740;0.160315;
0.090680;-1.382535;-0.773872;0.611044;0.162828;
0.090690;-1.381593;-0.774681;0.609342;0.165339;
0.090700;-1.380638;-0.775482;0.607634;0.167848;
0.090710;-1.379668;-0.776276;0.605920;0.170356;
0.090720;-1.378686;-0.777062;0.604200;0.172862;
0.090730;-1.377689;-0.777841;0.602474;0.175367;
0.090740;-1.376679;-0.778612;0.600742;0.177870;
0.090750;-1.375656;-0.779375;0.599004;0.180371;
0.090760;-1.374618;-0.780130;0.597261;0.182870;
0.090770;-1.373568;-0.780878;0.595511;0.185367;
0.090780;-1.372503;-0.781618;0.593756;0.187863;
0.090790;-1.371426;-0.782351;0.591994;0.190356;
0.090800;-1.370334;-0.783075;0.590227;0.192848;
0.090810;-1.369229;-0.783792;0.588454;0.195338;
0.090820;-1.368111;-0.784501;0.586675;0.197826;
0.090830;-1.366979;-0.785203;0.584891;0.200312;
0.090840;-1.365834;-0.785896;0.583100;0.202796;
0.090850;-1.364675;-0.786582;0.581304;0.205278;
0.090860;-1.363502;-0.787261;0.579502;0.207759;
0.090870;-1.362317;-0.787931;0.577694;0.210237;
0.090880;-1.361117;-0.788594;0.575881;0.212712;
0.090890;-1.359905;-0.789248;0.574062;0.215186;
0.090900;-1.358678;-0.789895;0.572237;0.217658;
0.090910;-1.357439;-0.790535;0.570407;0.220128;
0.090920;-1.356186;-0.791166;0.568571;0.222595;
0.090930;-1.354920;-0.791790;0.566730;0.225060;
0.090940;-1.353640;-0.792405;0.564882;0.227523;
0.090950;-1.352347;-0.793013;0.563030;0.229984;
0.090960;-1.351041;-0.793614;0.561171;0.232442;
0.090970;-1.349721;-0.794206;0.559308;0.234898;
0.090980;-1.348388;-0.794790;0.557438;0.237352;
0.090990;-1.347041;-0.795367;0.555563;0.239804;
0.091000;-1.345682;-0.795936;0.553683;0.242253;
0.091010;-1.344309;-0.796497;0.551797;0.244700;
0.091020;-1.342923;-0.797050;0.549906;0.247144;
0.091030;-1.341523;-0.797595;0.548009;0.249586;
0.091040;-1.340111;-0.798132;0.546107;0.252025;
0.091050;-1.338685;-0.798662;0.544200;0.254462;
0.091060;-1.337246;-0.799184;0.542287;0.256897;
0.091070;-1.335793;-0.799697;0.540369;0.259328;
0.091080;-1.334328;-0.800203;0.538445;0.261758;
0.091090;-1.332849;-0.800701;0.536516;0.264185;
0.091100;-1.331357;-0.801191;0.534582;0.266609;
0.091110;-1.329852;-0.801673;0.532643;0.269030;
0.091120;-1.328334;-0.802147;0.530698;0.271449;
0.091130;-1.326803;-0.802613;0.528748;0.273865;
0.091140;-1.325259;-0.803072;0.526793;0.276279;
0.091150;-1.323701;-0.803522;0.524833;0.278689;
0.091160;-1.322131;-0.803965;0.522867;0.281097;
0.091170;-1.320547;-0.804399;0.520897;0.283503;
0.091180;-1.318951;-0.804826;0.518921;0.285905;
0.091190;-1.317341;-0.805245;0.516940;0.288305;
0.091200;-1.315719;-0.805655;0.514954;0.290701;
0.091210;-1.314083;-0.806058;0.512963;0.293095;
0.091220;-1.312435;-0.806453;0.510967;0.295486;
0.091230;-1.310773;-0.806840;0.508965;0.297874;
0.091240;-1.309099;-0.807219;0.506959;0.300259;
0.091250;-1.307411;-0.807590;0.504948;0.302642;
0.091260;-1.305711;-0.807953;0.502932;0.305021;
0.091270;-1.303998;-0.808308;0.500911;0.307397;
0.091280;-1.302272;-0.808655;0.498884;0.309770;
0.091290;-1.300533;-0.808994;0.496853;0.312140;
0.091300;-1.298782;-0.809325;0.494817;0.314507;
0.091310;-1.297017;-0.809648;0.492777;0.316871;
0.091320;-1.295240;-0.809963;0.490731;0.319232;
0.091330;-1.293450;-0.810270;0.488680;0.321589;
0.091340;-1.291647;-0.810569;0.486625;0.323944;
0.091350;-1.289831;-0.810860;0.484565;0.326295;
0.091360;-1.288003;-0.811143;0.482500;0.328643;
0.091370;-1.286162;-0.811418;0.480430;0.330988;
0.091380;-1.284308;-0.811685;0.478356;0.333329;
0.091390;-1.282442;-0.811944;0.476276;0.335668;
0.091400;-1.280563;-0.812195;0.474193;0.338003;
0.091410;-1.278671;-0.812438;0.472104;0.340334;
0.091420;-1.276767;-0.812673;0.470011;0.342662;
0.091430;-1.274850;-0.812900;0.467913;0.344987;
0.091440;-1.272921;-0.813119;0.465810;0.347309;
0.091450;-1.270979;-0.813330;0.463703;0.349627;
0.091460;-1.269024;-0.813533;0.461592;0.351941;
0.091470;-1.267057;-0.813728;0.459475;0.354252;
0.091480;-1.265077;-0.813915;0.457355;0.356560;
0.091490;-1.263085;-0.814093;0.455229;0.358864;
0.091500;-1.261080;-0.814264;0.453100;0.361165;
0.091510;-1.259063;-0.814427;0.450965;0.363461;
0.091520;-1.257034;-0.814582;0.448827;0.365755;
0.091530;-1.254992;-0.814728;0.446684;0.368045;
0.091540;-1.252938;-0.814867;0.444536;0.370331;
0.091550;-1.250871;-0.814997;0.442384;0.372613;
0.091560;-1.248792;-0.815120;0.440228;0.374892;
0.091570;-1.246701;-0.815234;0.438067;0.377167;
0.091580;-1.244597;-0.815341;0.435902;0.379438;
0.091590;-1.242482;-0.815439;0.433733;0.381706;
0.091600;-1.240353;-0.815530;0.431560;0.383970;
0.091610;-1.238213;-0.815612;0.429382;0.386230;
0.091620;-1.236060;-0.815686;0.427200;0.388486;
0.091630;-1.233896;-0.815752;0.425014;0.390739;
0.091640;-1.231719;-0.815811;0.422823;0.392987;
0.091650;-1.229530;-0.815861;0.420629;0.395232;
0.091660;-1.227328;-0.815903;0.418430;0.397473;
0.091670;-1.225115;-0.815937;0.416227;0.399710;
0.091680;-1.222889;-0.815963;0.414020;0.401943;
0.091690;-1.220652;-0.815980;0.411809;0.404171;
0.091700;-1.218402;-0.815990;0.409594;0.406396;
0.091710;-1.216141;-0.815992;0.407375;0.408617;
0.091720;-1.213867;-0.815986;0.405151;0.410834;
0.091730;-1.211582;-0.815971;0.402924;0.413047;
0.091740;-1.209284;-0.815949;0.400693;0.415256;
0.091750;-1.206974;-0.815919;0.398458;0.417461;
0.091760;-1.204653;-0.815880;0.396219;0.419661;
0.091770;-1.202320;-0.815834;0.393976;0.421858;
0.091780;-1.199975;-0.815779;0.391729;0.424050;
0.091790;-1.197618;-0.815716;0.389478;0.426238;
0.091800;-1.195249;-0.815646;0.387224;0.428422;
0.091810;-1.192868;-0.815567;0.384965;0.430602;
0.091820;-1.190476;-0.815480;0.382703;0.432777;
0.091830;-1.188072;-0.815385;0.380437;0.434948;
0.091840;-1.185656;-0.815282;0.378167;0.437115;
0.091850;-1.183228;-0.815171;0.375894;0.439277;
0.091860;-1.180789;-0.815052;0.373617;0.441436;
0.091870;-1.178338;-0.814925;0.371336;0.443589;
0.091880;-1.175876;-0.814790;0.369051;0.445739;
0.091890;-1.173401;-0.814647;0.366763;0.447884;
0.091900;-1.170916;-0.814496;0.364471;0.450025;
0.091910;-1.168418;-0.814337;0.362176;0.452161;
0.091920;-1.165910;-0.814170;0.359877;0.454292;
0.091930;-1.163389;-0.813994;0.357575;0.456420;
0.091940;-1.160858;-0.813811;0.355269;0.458542;
0.091950;-1.158314;-0.813620;0.352959;0.460661;
0.091960;-1.155760;-0.813420;0.350646;0.462774;
0.091970;-1.153194;-0.813213;0.348330;0.464883;
0.091980;-1.150616;-0.812998;0.346010;0.466988;
0.091990;-1.148027;-0.812774;0.343686;0.469088;
0.092000;-1.145427;-0.812543;0.341360;0.471183;
0.092010;-1.142816;-0.812303;0.339029;0.473274;
0.092020;-1.140193;-0.812056;0.336696;0.475360;
0.092030;-1.137559;-0.811800;0.334359;0.477441;
0.092040;-1.134914;-0.811537;0.332019;0.479517;
0.092050;-1.132257;-0.811265;0.329676;0.481589;
0.092060;-1.129590;-0.810986;0.327329;0.483656;
0.092070;-1.126911;-0.810698;0.324979;0.485719;
0.092080;-1.124221;-0.810402;0.322626;0.487776;
0.092090;-1.121520;-0.810099;0.320270;0.489829;
0.092100;-1.118808;-0.809787;0.317911;0.491877;
0.092110;-1.116085;-0.809468;0.315548;0.493920;
0.092120;-1.113351;-0.809140;0.313183;0.495958;
0.092130;-1.110606;-0.808805;0.310814;0.497991;
0.092140;-1.107850;-0.808461;0.308442;0.500019;
0.092150;-1.105083;-0.808110;0.306067;0.502043;
0.092160;-1.102305;-0.807750;0.303689;0.504061;
0.092170;-1.099516;-0.807383;0.301308;0.506074;
0.092180;-1.096717;-0.807008;0.298925;0.508083;
0.092190;-1.093906;-0.806624;0.296538;0.510086;
0.092200;-1.091085;-0.806233;0.294148;0.512085;
0.092210;-1.088253;-0.805834;0.291756;0.514078;
0.092220;-1.085410;-0.805426;0.289360;0.516066;
0.092230;-1.082557;-0.805011;0.286962;0.518049;
0.092240;-1.079693;-0.804588;0.284561;0.520028;
0.092250;-1.076818;-0.804157;0.282157;0.522000;
0.092260;-1.073932;-0.803718;0.279750;0.523968;
0.092270;-1.071036;-0.803271;0.277340;0.525931;
0.092280;-1.068130;-0.802816;0.274928;0.527888;
0.092290;-1.065213;-0.802353;0.272513;0.529840;
0.092300;-1.062285;-0.801883;0.270095;0.531787;
0.092310;-1.059347;-0.801404;0.267675;0.533729;
0.092320;-1.056398;-0.800918;0.265252;0.535666;
0.092330;-1.053439;-0.800423;0.262826;0.537597;
0.092340;-1.050470;-0.799921;0.260398;0.539523;
0.092350;-1.047490;-0.799411;0.257967;0.541443;
0.092360;-1.044500;-0.798893;0.255534;0.543358;
0.092370;-1.041500;-0.798367;0.253098;0.545268;
0.092380;-1.038489;-0.797833;0.250660;0.547173;
0.092390;-1.035468;-0.797291;0.248219;0.549072;
0.092400;-1.032437;-0.796741;0.245776;0.550965;
0.092410;-1.029395;-0.796184;0.243330;0.552854;
0.092420;-1.026344;-0.795618;0.240882;0.554736;
0.092430;-1.023282;-0.795045;0.238432;0.556614;
0.092440;-1.020210;-0.794464;0.235979;0.558485;
0.092450;-1.017129;-0.793875;0.233524;0.560352;
0.092460;-1.014037;-0.793279;0.231066;0.562212;
0.092470;-1.010935;-0.792674;0.228607;0.564068;
0.092480;-1.007823;-0.792062;0.226145;0.565917;
0.092490;-1.004701;-0.791442;0.223680;0.567761;
0.092500;-1.001570;-0.790814;0.221214;0.569600;
0.092510;-0.998428;-0.790178;0.218745;0.571432;
0.092520;-0.995277;-0.789534;0.216275;0.573260;
0.092530;-0.992115;-0.788883;0.213802;0.575081;
0.092540;-0.988944;-0.788224;0.211327;0.576897;
0.092550;-0.985763;-0.787557;0.208850;0.578707;
0.092560;-0.982573;-0.786882;0.206370;0.580511;
0.092570;-0.979373;-0.786199;0.203889;0.582310;
0.092580;-0.976163;-0.785509;0.201406;0.584103;
0.092590;-0.972943;-0.784811;0.198921;0.585890;
0.092600;-0.969714;-0.784105;0.196434;0.587672;
0.092610;-0.966475;-0.783392;0.193945;0.589447;
0.092620;-0.963227;-0.782671;0.191454;0.591217;
0.092630;-0.959969;-0.781942;0.188961;0.592981;
0.092640;-0.956702;-0.781205;0.186466;0.594739;
0.092650;-0.953425;-0.780461;0.183969;0.596491;
0.092660;-0.950139;-0.779709;0.181471;0.598238;
0.092670;-0.946844;-0.778949;0.178971;0.599978;
0.092680;-0.943539;-0.778181;0.176469;0.601713;
0.092690;-0.940225;-0.777406;0.173965;0.603441;
0.092700;-0.936901;-0.776623;0.171460;0.605164;
0.092710;-0.933569;-0.775833;0.168952;0.606880;
0.092720;-0.930227;-0.775035;0.166444;0.608591;
0.092730;-0.926876;-0.774229;0.163933;0.610296;
0.092740;-0.923516;-0.773415;0.161421;0.611994;
0.092750;-0.920146;-0.772594;0.158908;0.613687;
0.092760;-0.916768;-0.771766;0.156392;0.615373;
0.092770;-0.913380;-0.770929;0.153876;0.617054;
0.092780;-0.909984;-0.770086;0.151357;0.618728;
0.092790;-0.906579;-0.769234;0.148837;0.620396;
0.092800;-0.903164;-0.768375;0.146316;0.622059;
0.092810;-0.899741;-0.767508;0.143794;0.623715;
0.092820;-0.896309;-0.766634;0.141269;0.625364;
0.092830;-0.892868;-0.765752;0.138744;0.627008;
0.092840;-0.889418;-0.764863;0.136217;0.628646;
0.092850;-0.885959;-0.763966;0.133689;0.630277;
0.092860;-0.882492;-0.763061;0.131159;0.631902;
0.092870;-0.879016;-0.762149;0.128629;0.633521;
0.092880;-0.875531;-0.761230;0.126096;0.635133;
0.092890;-0.872038;-0.760303;0.123563;0.636740;
0.092900;-0.868536;-0.759368;0.121029;0.638340;
0.092910;-0.865025;-0.758426;0.118493;0.639933;
0.092920;-0.861506;-0.757477;0.115956;0.641521;
0.092930;-0.857978;-0.756520;0.113418;0.643102;
0.092940;-0.854442;-0.755555;0.110879;0.644676;
0.092950;-0.850898;-0.754583;0.108338;0.646245;
0.092960;-0.847345;-0.753604;0.105797;0.647807;
0.092970;-0.843784;-0.752617;0.103255;0.649362;
0.092980;-0.840214;-0.751623;0.100711;0.650912;
0.092990;-0.836636;-0.750621;0.098167;0.652454;
0.093000;-0.833050;-0.749612;0.095621;0.653991;
0.093010;-0.829456;-0.748596;0.093075;0.655520;
0.093020;-0.825853;-0.747572;0.090528;0.657044;
0.093030;-0.822242;-0.746540;0.087980;0.658561;
0.093040;-0.818624;-0.745502;0.085431;0.660071;
0.093050;-0.814997;-0.744456;0.082881;0.661575;
0.093060;-0.811362;-0.743403;0.080330;0.663072;
0.093070;-0.807719;-0.742342;0.077779;0.664563;
0.093080;-0.804068;-0.741274;0.075226;0.666047;
0.093090;-0.800409;-0.740199;0.072674;0.667525;
0.093100;-0.796742;-0.739116;0.070120;0.668996;
0.093110;-0.793068;-0.738026;0.067565;0.670461;
0.093120;-0.789385;-0.736929;0.065010;0.671919;
0.093130;-0.785695;-0.735825;0.062455;0.673370;
0.093140;-0.781997;-0.734713;0.059898;0.674814;
0.093150;-0.778291;-0.733594;0.057342;0.676252;
0.093160;-0.774578;-0.732468;0.054784;0.677684;
0.093170;-0.770857;-0.731334;0.052226;0.679108;
0.093180;-0.767128;-0.730194;0.049668;0.680526;
0.093190;-0.763392;-0.729046;0.047109;0.681937;
0.093200;-0.759648;-0.727891;0.044549;0.683342;
0.093210;-0.755897;-0.726729;0.041989;0.684739;
0.093220;-0.752138;-0.725559;0.039429;0.686130;
0.093230;-0.748372;-0.724383;0.036868;0.687514;
0.093240;-0.744599;-0.723199;0.034307;0.688892;
0.093250;-0.740818;-0.722008;0.031746;0.690262;
0.093260;-0.737030;-0.720810;0.029184;0.691626;
0.093270;-0.733234;-0.719605;0.026622;0.692983;
0.093280;-0.729431;-0.718393;0.024060;0.694333;
0.093290;-0.725622;-0.717173;0.021497;0.695676;
0.093300;-0.721804;-0.715947;0.018934;0.697013;
0.093310;-0.717980;-0.714714;0.016371;0.698342;
0.093320;-0.714149;-0.713473;0.013808;0.699665;
0.093330;-0.710311;-0.712226;0.011245;0.700980;
0.093340;-0.706465;-0.710971;0.008682;0.702289;
0.093350;-0.702613;-0.709709;0.006118;0.703591;
0.093360;-0.698754;-0.708441;0.003555;0.704886;
0.093370;-0.694888;-0.707165;0.000991;0.706174;
0.093380;-0.691015;-0.705883;-0.001572;0.707455;
0.093390;-0.687135;-0.704593;-0.004136;0.708729;
0.093400;-0.683248;-0.703297;-0.006699;0.709996;
0.093410;-0.679355;-0.701993;-0.009262;0.711256;
0.093420;-0.675455;-0.700683;-0.011826;0.712509;
0.093430;-0.671548;-0.699366;-0.014389;0.713755;
0.093440;-0.667635;-0.698042;-0.016952;0.714994;
0.093450;-0.663715;-0.696711;-0.019515;0.716225;
0.093460;-0.659789;-0.695373;-0.022077;0.717450;
0.093470;-0.655856;-0.694028;-0.024640;0.718668;
0.093480;-0.651916;-0.692676;-0.027202;0.719878;
0.093490;-0.647970;-0.691318;-0.029764;0.721082;
0.093500;-0.644018;-0.689953;-0.032326;0.722278;
0.093510;-0.640059;-0.688580;-0.034887;0.723468;
0.093520;-0.636094;-0.687202;-0.037448;0.724650;
0.093530;-0.632123;-0.685816;-0.040009;0.725825;
0.093540;-0.628146;-0.684423;-0.042569;0.726992;
