time;SM_generator_IRotorPu;SM_generator_IStatorPu;SM_generator_omegaPu;SM_generator_PGenPu;SM_generator_QGenPu;SM_generator_theta;SM_generator_UPu;SM_generator_efdPu;SM_generator_PmPu;
3.862208;2.799915;4.744103;1.001080;4.495006;1.998621;0.812521;1.036931;2.953964;0.892857;
3.889800;2.835143;4.819064;1.000828;4.570441;2.024801;0.820668;1.037312;2.949766;0.892857;
3.917392;2.861443;4.864920;1.000547;4.613509;2.050103;0.826543;1.037736;2.945432;0.892857;
3.944984;2.878782;4.882799;1.000252;4.625907;2.073061;0.829958;1.038171;2.940941;0.892857;
3.972575;2.886769;4.873672;0.999959;4.608553;2.093772;0.830864;1.038618;2.936279;0.892857;
4.027759;2.877834;4.787712;0.999442;4.499774;2.125772;0.825859;1.039459;2.926443;0.892857;
4.082943;2.842374;4.636420;0.999065;4.319235;2.145367;0.813382;1.040177;2.916013;0.892857;
4.138126;2.791333;4.455286;0.998870;4.106725;2.152259;0.796169;1.040681;2.905203;0.892857;
4.187792;2.740978;4.295729;0.998861;3.920140;2.151488;0.779082;1.040972;2.895389;0.892857;
4.237457;2.695469;4.162564;0.998994;3.765810;2.144333;0.762916;1.041073;2.885775;0.892857;
4.287122;2.660707;4.071581;0.999234;3.661672;2.135144;0.749556;1.041048;2.876616;0.892857;
4.336788;2.640244;4.030036;0.999536;3.615743;2.127287;0.740277;1.040961;2.868103;0.892857;
4.386453;2.635255;4.037512;0.999850;3.626452;2.123726;0.735624;1.040874;2.860332;0.892857;
4.436118;2.644343;4.086251;1.000137;3.684450;2.124273;0.735504;1.040799;2.853309;0.892857;
4.485784;2.665314;4.166632;1.000362;3.777022;2.130710;0.739233;1.040785;2.846957;0.892857;
4.535449;2.694228;4.264090;1.000502;3.887222;2.141755;0.745701;1.040831;2.841141;0.892857;
4.585114;2.726665;4.364028;1.000549;3.998393;2.156098;0.753575;1.040937;2.835700;0.892857;
4.634780;2.758195;4.453170;1.000510;4.095805;2.172205;0.761506;1.041095;2.830478;0.892857;
4.684445;2.784919;4.521108;1.000399;4.168198;2.188517;0.768305;1.041296;2.825337;0.892857;
4.734110;2.803804;4.561230;1.000244;4.208700;2.203474;0.773075;1.041523;2.820169;0.892857;
4.783776;2.813708;4.572282;1.000068;4.216267;2.216179;0.775363;1.041762;2.814913;0.892857;
4.833441;2.814457;4.556323;0.999899;4.193594;2.225736;0.775082;1.041990;2.809541;0.892857;
4.883106;2.807070;4.518785;0.999758;4.147111;2.231599;0.772498;1.042185;2.804062;0.892857;
4.932771;2.793674;4.467492;0.999662;4.085850;2.233795;0.768158;1.042332;2.798521;0.892857;
4.982437;2.776929;4.411155;0.999619;4.019807;2.232785;0.762787;1.042421;2.792985;0.892857;
5.032102;2.759555;4.358048;0.999628;3.958456;2.229354;0.757165;1.042453;2.787539;0.892857;
5.081767;2.743996;4.314956;0.999683;3.909492;2.224510;0.752024;1.042435;2.782267;0.892857;
5.131433;2.732120;4.286440;0.999771;3.877978;2.219300;0.747947;1.042382;2.777241;0.892857;
5.181098;2.725046;4.274536;0.999877;3.865987;2.214638;0.745316;1.042309;2.772511;0.892857;
5.230763;2.723117;4.278832;0.999985;3.872730;2.211186;0.744280;1.042230;2.768099;0.892857;
5.280429;2.725963;4.296850;1.000081;3.895050;2.209302;0.744764;1.042157;2.764002;0.892857;
5.379759;2.740219;4.351914;1.000195;3.960257;2.209550;0.748634;1.042058;2.756566;0.892857;
5.468481;2.756777;4.404962;1.000205;4.021258;2.213284;0.753661;1.042033;2.750580;0.892857;
5.557203;2.769808;4.441069;1.000147;4.061972;2.217420;0.757969;1.042047;2.744941;0.892857;
5.645926;2.775510;4.452034;1.000054;4.073649;2.220206;0.760379;1.042083;2.739484;0.892857;
5.734648;2.773101;4.438994;0.999964;4.058331;2.220126;0.760547;1.042107;2.734129;0.892857;
5.823370;2.764585;4.410661;0.999908;4.026480;2.216643;0.758957;1.042091;2.728894;0.892857;
5.912092;2.753516;4.379001;0.999898;3.991919;2.210366;0.756592;1.042023;2.723864;0.892857;
6.000814;2.743510;4.354591;0.999928;3.966568;2.202629;0.754511;1.041911;2.719149;0.892857;
6.089536;2.737056;4.343423;0.999981;3.956883;2.194864;0.753484;1.041773;2.714831;0.892857;
6.178258;2.734955;4.345918;1.000036;3.962888;2.188091;0.753798;1.041629;2.710942;0.892857;
6.266981;2.736426;4.357961;1.000075;3.979508;2.182698;0.755259;1.041495;2.707456;0.892857;
6.355703;2.739667;4.373151;1.000088;3.999259;2.178494;0.757349;1.041379;2.704306;0.892857;
6.444425;2.742640;4.385315;1.000078;4.015138;2.174906;0.759457;1.041282;2.701411;0.892857;
6.533147;2.743778;4.390459;1.000051;4.022784;2.171242;0.761098;1.041197;2.698696;0.892857;
6.621869;2.742418;4.387653;1.000021;4.021374;2.166931;0.762040;1.041114;2.696118;0.892857;
6.710591;2.738842;4.378737;0.999998;4.013200;2.161698;0.762331;1.041023;2.693661;0.892857;
6.888036;2.730035;4.359256;0.999989;3.995721;2.149404;0.762333;1.040808;2.689206;0.892857;
7.047735;2.723436;4.348362;1.000009;3.988006;2.137804;0.762637;1.040591;2.685792;0.892857;
7.207435;2.719861;4.346747;1.000032;3.990729;2.127154;0.763786;1.040375;2.682960;0.892857;
7.367135;2.718380;4.350063;1.000042;3.998646;2.117755;0.765521;1.040175;2.680642;0.892857;
7.526835;2.717096;4.352303;1.000036;4.004904;2.109219;0.767285;1.039995;2.678727;0.892857;
7.686535;2.714724;4.350311;1.000024;4.006087;2.100962;0.768674;1.039829;2.677120;0.892857;
7.846235;2.711207;4.344792;1.000014;4.003175;2.092647;0.769636;1.039668;2.675769;0.892857;
8.165634;2.704378;4.334960;1.000013;3.998487;2.076600;0.771275;1.039357;2.673765;0.892857;
8.485034;2.699335;4.329886;1.000018;3.998501;2.062445;0.773012;1.039075;2.672600;0.892857;
8.804434;2.695715;4.327330;1.000018;4.000500;2.050462;0.774769;1.038833;2.672076;0.892857;
9.123834;2.692448;4.324246;1.000013;4.001122;2.040267;0.776250;1.038629;2.671991;0.892857;
9.443233;2.689349;4.320639;1.000010;4.000524;2.031534;0.777414;1.038456;2.672202;0.892857;
10.082033;2.684651;4.315461;1.000007;4.000059;2.017967;0.779238;1.038186;2.673077;0.892857;
10.720832;2.681659;4.312379;1.000005;4.000150;2.008940;0.780508;1.038006;2.674271;0.892857;
11.359631;2.679828;4.310450;1.000003;4.000182;2.003336;0.781318;1.037894;2.675479;0.892857;
11.998431;2.678777;4.309268;1.000001;4.000101;2.000142;0.781782;1.037831;2.676532;0.892857;
12.637230;2.678268;4.308673;1.000001;4.000049;1.998565;0.782019;1.037799;2.677367;0.892857;
13.914829;2.677981;4.308300;1.000000;4.000008;1.997594;0.782183;1.037780;2.678440;0.892857;
15.000000;2.678175;4.308471;1.000000;3.999995;1.998118;0.782123;1.037790;2.678860;0.892857;
