time;NETWORK_B1_v_a;NETWORK_B1_Urms;NETWORK_LINE_i_a;NETWORK_LINE_Irms;
0.031500;-1.284081;0.981427;-0.608940;0.494573;
0.031510;-1.282420;0.981427;-0.607856;0.494573;
0.031520;-1.280746;0.981427;-0.606766;0.494573;
0.031530;-1.279059;0.981427;-0.605670;0.494573;
0.031540;-1.277360;0.981427;-0.604568;0.494573;
0.031550;-1.275648;0.981427;-0.603460;0.494573;
0.031560;-1.273924;0.981427;-0.602346;0.494573;
0.031570;-1.272186;0.981427;-0.601226;0.494573;
0.031580;-1.270437;0.981427;-0.600101;0.494573;
0.031590;-1.268675;0.981427;-0.598969;0.494573;
0.031600;-1.266900;0.981427;-0.597831;0.494573;
0.031610;-1.265113;0.981427;-0.596688;0.494573;
0.031620;-1.263313;0.981427;-0.595539;0.494573;
0.031630;-1.261501;0.981427;-0.594383;0.494573;
0.031640;-1.259676;0.981427;-0.593222;0.494573;
0.031650;-1.257839;0.981427;-0.592055;0.494573;
0.031660;-1.255990;0.981427;-0.590882;0.494573;
0.031670;-1.254128;0.981427;-0.589704;0.494573;
0.031680;-1.252254;0.981427;-0.588519;0.494573;
0.031690;-1.250367;0.981427;-0.587329;0.494573;
0.031700;-1.248469;0.981427;-0.586133;0.494573;
0.031710;-1.246557;0.981427;-0.584931;0.494573;
0.031720;-1.244634;0.981427;-0.583723;0.494573;
0.031730;-1.242698;0.981427;-0.582510;0.494573;
0.031740;-1.240750;0.981427;-0.581291;0.494573;
0.031750;-1.238790;0.981427;-0.580066;0.494573;
0.031760;-1.236817;0.981427;-0.578835;0.494573;
0.031770;-1.234832;0.981427;-0.577599;0.494573;
0.031780;-1.232835;0.981427;-0.576357;0.494573;
0.031790;-1.230826;0.981427;-0.575109;0.494573;
0.031800;-1.228805;0.981427;-0.573856;0.494573;
0.031810;-1.226772;0.981427;-0.572597;0.494573;
0.031820;-1.224726;0.981427;-0.571332;0.494573;
0.031830;-1.222669;0.981427;-0.570062;0.494573;
0.031840;-1.220599;0.981427;-0.568786;0.494573;
0.031850;-1.218517;0.981427;-0.567504;0.494573;
0.031860;-1.216423;0.981427;-0.566217;0.494573;
0.031870;-1.214318;0.981427;-0.564924;0.494573;
0.031880;-1.212200;0.981427;-0.563626;0.494573;
0.031890;-1.210070;0.981427;-0.562322;0.494573;
0.031900;-1.207929;0.981427;-0.561013;0.494573;
0.031910;-1.205775;0.981427;-0.559698;0.494573;
0.031920;-1.203610;0.981427;-0.558377;0.494573;
0.031930;-1.201432;0.981427;-0.557051;0.494573;
0.031940;-1.199243;0.981427;-0.555720;0.494573;
0.031950;-1.197042;0.981427;-0.554383;0.494573;
0.031960;-1.194829;0.981427;-0.553040;0.494573;
0.031970;-1.192605;0.981427;-0.551692;0.494573;
0.031980;-1.190368;0.981427;-0.550339;0.494573;
0.031990;-1.188120;0.981427;-0.548980;0.494573;
0.032000;-1.185860;0.981427;-0.547616;0.494573;
0.032010;-1.183589;0.981427;-0.546246;0.494573;
0.032020;-1.181306;0.981427;-0.544871;0.494573;
0.032030;-1.179011;0.981427;-0.543491;0.494573;
0.032040;-1.176704;0.981427;-0.542105;0.494573;
0.032050;-1.174386;0.981427;-0.540714;0.494573;
0.032060;-1.172056;0.981427;-0.539317;0.494573;
0.032070;-1.169715;0.981427;-0.537916;0.494573;
0.032080;-1.167362;0.981427;-0.536508;0.494573;
0.032090;-1.164998;0.981427;-0.535096;0.494573;
0.032100;-1.162622;0.981427;-0.533678;0.494573;
0.032110;-1.160234;0.981427;-0.532255;0.494573;
0.032120;-1.157836;0.981427;-0.530827;0.494573;
0.032130;-1.155425;0.981427;-0.529394;0.494573;
0.032140;-1.153004;0.981427;-0.527955;0.494573;
0.032150;-1.150571;0.981427;-0.526511;0.494573;
0.032160;-1.148126;0.981427;-0.525062;0.494573;
0.032170;-1.145671;0.981427;-0.523608;0.494573;
0.032180;-1.143204;0.981427;-0.522149;0.494573;
0.032190;-1.140725;0.981427;-0.520684;0.494573;
0.032200;-1.138236;0.981427;-0.519214;0.494573;
0.032210;-1.135735;0.981427;-0.517739;0.494573;
0.032220;-1.133223;0.981427;-0.516260;0.494573;
0.032230;-1.130700;0.981427;-0.514775;0.494573;
0.032240;-1.128165;0.981427;-0.513284;0.494573;
0.032250;-1.125620;0.981427;-0.511789;0.494573;
0.032260;-1.123063;0.981427;-0.510289;0.494573;
0.032270;-1.120496;0.981427;-0.508784;0.494573;
0.032280;-1.117917;0.981427;-0.507273;0.494573;
0.032290;-1.115327;0.981427;-0.505758;0.494573;
0.032300;-1.112726;0.981427;-0.504238;0.494573;
0.032310;-1.110115;0.981427;-0.502713;0.494573;
0.032320;-1.107492;0.981427;-0.501182;0.494573;
0.032330;-1.104858;0.981427;-0.499647;0.494573;
0.032340;-1.102214;0.981427;-0.498107;0.494573;
0.032350;-1.099558;0.981427;-0.496562;0.494573;
0.032360;-1.096892;0.981427;-0.495012;0.494573;
0.032370;-1.094215;0.981427;-0.493457;0.494573;
0.032380;-1.091527;0.981427;-0.491898;0.494573;
0.032390;-1.088828;0.981427;-0.490333;0.494573;
0.032400;-1.086119;0.981427;-0.488764;0.494573;
0.032410;-1.083399;0.981427;-0.487190;0.494573;
0.032420;-1.080668;0.981427;-0.485611;0.494573;
0.032430;-1.077927;0.981427;-0.484027;0.494573;
0.032440;-1.075174;0.981427;-0.482438;0.494573;
0.032450;-1.072412;0.981427;-0.480845;0.494573;
0.032460;-1.069638;0.981427;-0.479247;0.494573;
0.032470;-1.066854;0.981427;-0.477644;0.494573;
0.032480;-1.064060;0.981427;-0.476037;0.494573;
0.032490;-1.061255;0.981427;-0.474424;0.494573;
0.032500;-1.058440;0.981427;-0.472807;0.494573;
0.032510;-1.055614;0.981427;-0.471186;0.494573;
0.032520;-1.052778;0.981427;-0.469560;0.494573;
0.032530;-1.049931;0.981427;-0.467929;0.494573;
0.032540;-1.047074;0.981427;-0.466293;0.494573;
0.032550;-1.044207;0.981427;-0.464653;0.494573;
0.032560;-1.041329;0.981427;-0.463009;0.494573;
0.032570;-1.038441;0.981427;-0.461359;0.494573;
0.032580;-1.035543;0.981427;-0.459706;0.494573;
0.032590;-1.032634;0.981427;-0.458047;0.494573;
0.032600;-1.029716;0.981427;-0.456384;0.494573;
0.032610;-1.026787;0.981427;-0.454717;0.494573;
0.032620;-1.023848;0.981427;-0.453045;0.494573;
0.032630;-1.020899;0.981427;-0.451369;0.494573;
0.032640;-1.017940;0.981427;-0.449688;0.494573;
0.032650;-1.014971;0.981427;-0.448003;0.494573;
0.032660;-1.011992;0.981427;-0.446313;0.494573;
0.032670;-1.009003;0.981427;-0.444619;0.494573;
0.032680;-1.006004;0.981427;-0.442921;0.494573;
0.032690;-1.002995;0.981427;-0.441218;0.494573;
0.032700;-0.999976;0.981427;-0.439511;0.494573;
0.032710;-0.996947;0.981427;-0.437799;0.494573;
0.032720;-0.993908;0.981427;-0.436084;0.494573;
0.032730;-0.990860;0.981427;-0.434364;0.494573;
0.032740;-0.987802;0.981427;-0.432639;0.494573;
0.032750;-0.984734;0.981427;-0.430911;0.494573;
0.032760;-0.981656;0.981427;-0.429178;0.494573;
0.032770;-0.978569;0.981427;-0.427440;0.494573;
0.032780;-0.975472;0.981427;-0.425699;0.494573;
0.032790;-0.972365;0.981427;-0.423954;0.494573;
0.032800;-0.969249;0.981427;-0.422204;0.494573;
0.032810;-0.966123;0.981427;-0.420450;0.494573;
0.032820;-0.962988;0.981427;-0.418692;0.494573;
0.032830;-0.959843;0.981427;-0.416930;0.494573;
0.032840;-0.956689;0.981427;-0.415163;0.494573;
0.032850;-0.953525;0.981427;-0.413393;0.494573;
0.032860;-0.950352;0.981427;-0.411618;0.494573;
0.032870;-0.947169;0.981427;-0.409840;0.494573;
0.032880;-0.943977;0.981427;-0.408057;0.494573;
0.032890;-0.940776;0.981427;-0.406271;0.494573;
0.032900;-0.937565;0.981427;-0.404480;0.494573;
0.032910;-0.934346;0.981427;-0.402685;0.494573;
0.032920;-0.931117;0.981427;-0.400887;0.494573;
0.032930;-0.927879;0.981427;-0.399084;0.494573;
0.032940;-0.924631;0.981427;-0.397278;0.494573;
0.032950;-0.921375;0.981427;-0.395467;0.494573;
0.032960;-0.918109;0.981427;-0.393653;0.494573;
0.032970;-0.914835;0.981427;-0.391835;0.494573;
0.032980;-0.911551;0.981427;-0.390013;0.494573;
0.032990;-0.908258;0.981427;-0.388187;0.494573;
0.033000;-0.904957;0.981427;-0.386357;0.494573;
0.033010;-0.901646;0.981427;-0.384523;0.494573;
0.033020;-0.898327;0.981427;-0.382686;0.494573;
0.033030;-0.894998;0.981427;-0.380845;0.494573;
0.033040;-0.891661;0.981427;-0.379000;0.494573;
0.033050;-0.888315;0.981427;-0.377151;0.494573;
0.033060;-0.884961;0.981427;-0.375299;0.494573;
0.033070;-0.881597;0.981427;-0.373443;0.494573;
0.033080;-0.878225;0.981427;-0.371583;0.494573;
0.033090;-0.874844;0.981427;-0.369720;0.494573;
0.033100;-0.871455;0.981427;-0.367853;0.494573;
0.033110;-0.868057;0.981427;-0.365982;0.494573;
0.033120;-0.864650;0.981427;-0.364108;0.494573;
0.033130;-0.861235;0.981427;-0.362230;0.494573;
0.033140;-0.857812;0.981427;-0.360348;0.494573;
0.033150;-0.854379;0.981427;-0.358463;0.494573;
0.033160;-0.850939;0.981427;-0.356575;0.494573;
0.033170;-0.847490;0.981427;-0.354683;0.494573;
0.033180;-0.844033;0.981427;-0.352787;0.494573;
0.033190;-0.840567;0.981427;-0.350888;0.494573;
0.033200;-0.837093;0.981427;-0.348985;0.494573;
0.033210;-0.833611;0.981427;-0.347079;0.494573;
0.033220;-0.830121;0.981427;-0.345170;0.494573;
0.033230;-0.826622;0.981427;-0.343257;0.494573;
0.033240;-0.823115;0.981427;-0.341341;0.494573;
0.033250;-0.819600;0.981427;-0.339421;0.494573;
0.033260;-0.816077;0.981427;-0.337498;0.494573;
0.033270;-0.812546;0.981427;-0.335572;0.494573;
0.033280;-0.809007;0.981427;-0.333643;0.494573;
0.033290;-0.805460;0.981427;-0.331710;0.494573;
0.033300;-0.801905;0.981427;-0.329774;0.494573;
0.033310;-0.798342;0.981427;-0.327834;0.494573;
0.033320;-0.794772;0.981427;-0.325892;0.494573;
0.033330;-0.791193;0.981427;-0.323946;0.494573;
0.033340;-0.787607;0.981427;-0.321997;0.494573;
0.033350;-0.784012;0.981427;-0.320045;0.494573;
0.033360;-0.780410;0.981427;-0.318089;0.494573;
0.033370;-0.776801;0.981427;-0.316131;0.494573;
0.033380;-0.773183;0.981427;-0.314169;0.494573;
0.033390;-0.769558;0.981427;-0.312204;0.494573;
0.033400;-0.765926;0.981427;-0.310236;0.494573;
0.033410;-0.762286;0.981427;-0.308266;0.494573;
0.033420;-0.758638;0.981427;-0.306292;0.494573;
0.033430;-0.754983;0.981427;-0.304315;0.494573;
0.033440;-0.751321;0.981427;-0.302335;0.494573;
0.033450;-0.747651;0.981427;-0.300352;0.494573;
0.033460;-0.743973;0.981427;-0.298366;0.494573;
0.033470;-0.740289;0.981427;-0.296377;0.494573;
0.033480;-0.736597;0.981427;-0.294385;0.494573;
0.033490;-0.732897;0.981427;-0.292391;0.494573;
0.033500;-0.729191;0.981427;-0.290393;0.494573;
0.033510;-0.725477;0.981427;-0.288393;0.494573;
0.033520;-0.721756;0.981427;-0.286389;0.494573;
0.033530;-0.718028;0.981427;-0.284383;0.494573;
0.033540;-0.714293;0.981427;-0.282374;0.494573;
0.033550;-0.710551;0.981427;-0.280363;0.494573;
0.033560;-0.706802;0.981427;-0.278348;0.494573;
0.033570;-0.703046;0.981427;-0.276331;0.494573;
0.033580;-0.699283;0.981427;-0.274311;0.494573;
0.033590;-0.695513;0.981427;-0.272289;0.494573;
0.033600;-0.691736;0.981427;-0.270263;0.494573;
0.033610;-0.687952;0.981427;-0.268235;0.494573;
0.033620;-0.684162;0.981427;-0.266205;0.494573;
0.033630;-0.680365;0.981427;-0.264171;0.494573;
0.033640;-0.676561;0.981427;-0.262135;0.494573;
0.033650;-0.672750;0.981427;-0.260097;0.494573;
0.033660;-0.668933;0.981427;-0.258056;0.494573;
0.033670;-0.665109;0.981427;-0.256012;0.494573;
0.033680;-0.661279;0.981427;-0.253966;0.494573;
0.033690;-0.657442;0.981427;-0.251918;0.494573;
0.033700;-0.653598;0.981427;-0.249867;0.494573;
0.033710;-0.649749;0.981427;-0.247813;0.494573;
0.033720;-0.645892;0.981427;-0.245757;0.494573;
0.033730;-0.642030;0.981427;-0.243699;0.494573;
0.033740;-0.638161;0.981427;-0.241638;0.494573;
0.033750;-0.634285;0.981427;-0.239575;0.494573;
0.033760;-0.630404;0.981427;-0.237509;0.494573;
0.033770;-0.626516;0.981427;-0.235441;0.494573;
0.033780;-0.622622;0.981427;-0.233371;0.494573;
0.033790;-0.618722;0.981427;-0.231298;0.494573;
0.033800;-0.614816;0.981427;-0.229223;0.494573;
0.033810;-0.610904;0.981427;-0.227146;0.494573;
0.033820;-0.606985;0.981427;-0.225067;0.494573;
0.033830;-0.603061;0.981427;-0.222985;0.494573;
0.033840;-0.599131;0.981427;-0.220902;0.494573;
0.033850;-0.595195;0.981427;-0.218816;0.494573;
0.033860;-0.591253;0.981427;-0.216728;0.494573;
0.033870;-0.587305;0.981427;-0.214637;0.494573;
0.033880;-0.583351;0.981427;-0.212545;0.494573;
0.033890;-0.579392;0.981427;-0.210450;0.494573;
0.033900;-0.575427;0.981427;-0.208354;0.494573;
0.033910;-0.571456;0.981427;-0.206255;0.494573;
0.033920;-0.567480;0.981427;-0.204155;0.494573;
0.033930;-0.563497;0.981427;-0.202052;0.494573;
0.033940;-0.559510;0.981427;-0.199947;0.494573;
0.033950;-0.555517;0.981427;-0.197841;0.494573;
0.033960;-0.551518;0.981427;-0.195732;0.494573;
0.033970;-0.547514;0.981427;-0.193622;0.494573;
0.033980;-0.543505;0.981427;-0.191509;0.494573;
0.033990;-0.539490;0.981427;-0.189395;0.494573;
0.034000;-0.535470;0.981427;-0.187279;0.494573;
0.034010;-0.531444;0.981427;-0.185161;0.494573;
0.034020;-0.527414;0.981427;-0.183041;0.494573;
0.034030;-0.523378;0.981427;-0.180919;0.494573;
0.034040;-0.519337;0.981427;-0.178796;0.494573;
0.034050;-0.515290;0.981427;-0.176671;0.494573;
0.034060;-0.511239;0.981427;-0.174544;0.494573;
0.034070;-0.507183;0.981427;-0.172415;0.494573;
0.034080;-0.503122;0.981427;-0.170285;0.494573;
0.034090;-0.499055;0.981427;-0.168153;0.494573;
0.034100;-0.494984;0.981427;-0.166019;0.494573;
0.034110;-0.490908;0.981427;-0.163884;0.494573;
0.034120;-0.486827;0.981427;-0.161747;0.494573;
0.034130;-0.482741;0.981427;-0.159608;0.494573;
0.034140;-0.478651;0.981427;-0.157468;0.494573;
0.034150;-0.474556;0.981427;-0.155326;0.494573;
0.034160;-0.470456;0.981427;-0.153183;0.494573;
0.034170;-0.466351;0.981427;-0.151038;0.494573;
0.034180;-0.462242;0.981427;-0.148892;0.494573;
0.034190;-0.458128;0.981427;-0.146744;0.494573;
0.034200;-0.454010;0.981427;-0.144595;0.494573;
0.034210;-0.449887;0.981427;-0.142445;0.494573;
0.034220;-0.445760;0.981427;-0.140293;0.494573;
0.034230;-0.441629;0.981427;-0.138139;0.494573;
0.034240;-0.437493;0.981427;-0.135985;0.494573;
0.034250;-0.433352;0.981427;-0.133829;0.494573;
0.034260;-0.429208;0.981427;-0.131671;0.494573;
0.034270;-0.425059;0.981427;-0.129512;0.494573;
0.034280;-0.420906;0.981427;-0.127353;0.494573;
0.034290;-0.416749;0.981427;-0.125191;0.494573;
0.034300;-0.412588;0.981427;-0.123029;0.494573;
0.034310;-0.408423;0.981427;-0.120865;0.494573;
0.034320;-0.404253;0.981427;-0.118700;0.494573;
0.034330;-0.400080;0.981427;-0.116534;0.494573;
0.034340;-0.395903;0.981427;-0.114367;0.494573;
0.034350;-0.391722;0.981427;-0.112199;0.494573;
0.034360;-0.387537;0.981427;-0.110029;0.494573;
0.034370;-0.383348;0.981427;-0.107859;0.494573;
0.034380;-0.379155;0.981427;-0.105687;0.494573;
0.034390;-0.374959;0.981427;-0.103515;0.494573;
0.034400;-0.370759;0.981427;-0.101341;0.494573;
0.034410;-0.366555;0.981427;-0.099166;0.494573;
0.034420;-0.362348;0.981427;-0.096991;0.494573;
0.034430;-0.358137;0.981427;-0.094814;0.494573;
0.034440;-0.353922;0.981427;-0.092637;0.494573;
0.034450;-0.349704;0.981427;-0.090458;0.494573;
0.034460;-0.345483;0.981427;-0.088279;0.494573;
0.034470;-0.341258;0.981427;-0.086099;0.494573;
0.034480;-0.337030;0.981427;-0.083918;0.494573;
0.034490;-0.332798;0.981427;-0.081736;0.494573;
0.034500;-0.328564;0.981427;-0.079553;0.494573;
0.034510;-0.324325;0.981427;-0.077370;0.494573;
0.034520;-0.320084;0.981427;-0.075185;0.494573;
0.034530;-0.315840;0.981427;-0.073001;0.494573;
0.034540;-0.311592;0.981427;-0.070815;0.494573;
0.034550;-0.307342;0.981427;-0.068628;0.494573;
0.034560;-0.303088;0.981427;-0.066441;0.494573;
0.034570;-0.298831;0.981427;-0.064254;0.494573;
0.034580;-0.294572;0.981427;-0.062065;0.494573;
0.034590;-0.290309;0.981427;-0.059876;0.494573;
0.034600;-0.286044;0.981427;-0.057687;0.494573;
0.034610;-0.281776;0.981427;-0.055497;0.494573;
0.034620;-0.277505;0.981427;-0.053306;0.494573;
0.034630;-0.273231;0.981427;-0.051115;0.494573;
0.034640;-0.268955;0.981427;-0.048923;0.494573;
0.034650;-0.264676;0.981427;-0.046731;0.494573;
0.034660;-0.260394;0.981427;-0.044538;0.494573;
0.034670;-0.256110;0.981427;-0.042345;0.494573;
0.034680;-0.251823;0.981427;-0.040152;0.494573;
0.034690;-0.247534;0.981427;-0.037958;0.494573;
0.034700;-0.243242;0.981427;-0.035764;0.494573;
0.034710;-0.238948;0.981427;-0.033569;0.494573;
0.034720;-0.234652;0.981427;-0.031374;0.494573;
0.034730;-0.230353;0.981427;-0.029179;0.494573;
0.034740;-0.226052;0.981427;-0.026983;0.494573;
0.034750;-0.221749;0.981427;-0.024787;0.494573;
0.034760;-0.217443;0.981427;-0.022591;0.494573;
0.034770;-0.213136;0.981427;-0.020395;0.494573;
0.034780;-0.208826;0.981427;-0.018198;0.494573;
0.034790;-0.204514;0.981427;-0.016002;0.494573;
0.034800;-0.200201;0.981427;-0.013805;0.494573;
0.034810;-0.195885;0.981427;-0.011608;0.494573;
0.034820;-0.191567;0.981427;-0.009411;0.494573;
0.034830;-0.187248;0.981427;-0.007214;0.494573;
0.034840;-0.182926;0.981427;-0.005016;0.494573;
0.034850;-0.178603;0.981427;-0.002819;0.494573;
0.034860;-0.174278;0.981427;-0.000622;0.494573;
0.034870;-0.169951;0.981427;0.001575;0.494573;
0.034880;-0.165623;0.981427;0.003773;0.494573;
0.034890;-0.161293;0.981427;0.005970;0.494573;
0.034900;-0.156961;0.981427;0.008167;0.494573;
0.034910;-0.152628;0.981427;0.010364;0.494573;
0.034920;-0.148293;0.981427;0.012561;0.494573;
0.034930;-0.143957;0.981427;0.014758;0.494573;
0.034940;-0.139620;0.981427;0.016955;0.494573;
0.034950;-0.135281;0.981427;0.019152;0.494573;
0.034960;-0.130941;0.981427;0.021348;0.494573;
0.034970;-0.126599;0.981427;0.023544;0.494573;
0.034980;-0.122256;0.981427;0.025740;0.494573;
0.034990;-0.117912;0.981427;0.027936;0.494573;
0.035000;-0.113567;0.981427;0.030131;0.494573;
0.035010;-0.109221;0.981427;0.032327;0.494573;
0.035020;-0.104873;0.981427;0.034521;0.494573;
0.035030;-0.100525;0.981427;0.036716;0.494573;
0.035040;-0.096176;0.981427;0.038910;0.494573;
0.035050;-0.091825;0.981427;0.041104;0.494573;
0.035060;-0.087474;0.981427;0.043297;0.494573;
0.035070;-0.083122;0.981427;0.045490;0.494573;
0.035080;-0.078769;0.981427;0.047682;0.494573;
0.035090;-0.074415;0.981427;0.049874;0.494573;
0.035100;-0.070061;0.981427;0.052066;0.494573;
0.035110;-0.065706;0.981427;0.054257;0.494573;
0.035120;-0.061350;0.981427;0.056447;0.494573;
0.035130;-0.056993;0.981427;0.058637;0.494573;
0.035140;-0.052636;0.981427;0.060826;0.494573;
0.035150;-0.048279;0.981427;0.063015;0.494573;
0.035160;-0.043921;0.981427;0.065203;0.494573;
0.035170;-0.039563;0.981427;0.067391;0.494573;
0.035180;-0.035204;0.981427;0.069577;0.494573;
0.035190;-0.030845;0.981427;0.071763;0.494573;
0.035200;-0.026485;0.981427;0.073949;0.494573;
0.035210;-0.022126;0.981427;0.076133;0.494573;
0.035220;-0.017766;0.981427;0.078317;0.494573;
0.035230;-0.013406;0.981427;0.080500;0.494573;
0.035240;-0.009045;0.981427;0.082683;0.494573;
0.035250;-0.004685;0.981427;0.084864;0.494573;
0.035260;-0.000325;0.981427;0.087045;0.494573;
0.035270;0.004036;0.981427;0.089225;0.494573;
0.035280;0.008396;0.981427;0.091404;0.494573;
0.035290;0.012756;0.981427;0.093582;0.494573;
0.035300;0.017116;0.981427;0.095759;0.494573;
0.035310;0.021476;0.981427;0.097935;0.494573;
0.035320;0.025836;0.981427;0.100110;0.494573;
0.035330;0.030195;0.981427;0.102284;0.494573;
0.035340;0.034555;0.981427;0.104458;0.494573;
0.035350;0.038913;0.981427;0.106630;0.494573;
0.035360;0.043272;0.981427;0.108801;0.494573;
0.035370;0.047630;0.981427;0.110971;0.494573;
0.035380;0.051988;0.981427;0.113140;0.494573;
0.035390;0.056345;0.981427;0.115308;0.494573;
0.035400;0.060701;0.981427;0.117474;0.494573;
0.035410;0.065057;0.981427;0.119640;0.494573;
0.035420;0.069412;0.981427;0.121804;0.494573;
0.035430;0.073767;0.981427;0.123967;0.494573;
0.035440;0.078121;0.981427;0.126129;0.494573;
0.035450;0.082474;0.981427;0.128290;0.494573;
0.035460;0.086826;0.981427;0.130449;0.494573;
0.035470;0.091177;0.981427;0.132608;0.494573;
0.035480;0.095528;0.981427;0.134764;0.494573;
0.035490;0.099877;0.981427;0.136920;0.494573;
0.035500;0.104226;0.981427;0.139074;0.494573;
0.035510;0.108573;0.981427;0.141227;0.494573;
0.035520;0.112920;0.981427;0.143378;0.494573;
0.035530;0.117265;0.981427;0.145528;0.494573;
0.035540;0.121609;0.981427;0.147677;0.494573;
0.035550;0.125952;0.981427;0.149824;0.494573;
0.035560;0.130294;0.981427;0.151969;0.494573;
0.035570;0.134635;0.981427;0.154113;0.494573;
0.035580;0.138974;0.981427;0.156256;0.494573;
0.035590;0.143311;0.981427;0.158397;0.494573;
0.035600;0.147648;0.981427;0.160536;0.494573;
0.035610;0.151983;0.981427;0.162674;0.494573;
0.035620;0.156316;0.981427;0.164811;0.494573;
0.035630;0.160648;0.981427;0.166945;0.494573;
0.035640;0.164978;0.981427;0.169078;0.494573;
0.035650;0.169307;0.981427;0.171209;0.494573;
0.035660;0.173634;0.981427;0.173339;0.494573;
0.035670;0.177959;0.981427;0.175467;0.494573;
0.035680;0.182282;0.981427;0.177593;0.494573;
0.035690;0.186604;0.981427;0.179718;0.494573;
0.035700;0.190924;0.981427;0.181840;0.494573;
0.035710;0.195242;0.981427;0.183961;0.494573;
0.035720;0.199558;0.981427;0.186080;0.494573;
0.035730;0.203872;0.981427;0.188197;0.494573;
0.035740;0.208184;0.981427;0.190313;0.494573;
0.035750;0.212494;0.981427;0.192426;0.494573;
0.035760;0.216802;0.981427;0.194538;0.494573;
0.035770;0.221108;0.981427;0.196648;0.494573;
0.035780;0.225411;0.981427;0.198755;0.494573;
0.035790;0.229713;0.981427;0.200861;0.494573;
0.035800;0.234012;0.981427;0.202965;0.494573;
0.035810;0.238309;0.981427;0.205067;0.494573;
0.035820;0.242603;0.981427;0.207166;0.494573;
0.035830;0.246895;0.981427;0.209264;0.494573;
0.035840;0.251185;0.981427;0.211360;0.494573;
0.035850;0.255472;0.981427;0.213453;0.494573;
0.035860;0.259756;0.981427;0.215545;0.494573;
0.035870;0.264038;0.981427;0.217634;0.494573;
0.035880;0.268318;0.981427;0.219721;0.494573;
0.035890;0.272595;0.981427;0.221806;0.494573;
0.035900;0.276869;0.981427;0.223889;0.494573;
0.035910;0.281140;0.981427;0.225970;0.494573;
0.035920;0.285409;0.981427;0.228048;0.494573;
0.035930;0.289674;0.981427;0.230124;0.494573;
0.035940;0.293937;0.981427;0.232198;0.494573;
