time;NETWORK_B1_Urms;NETWORK_DL1_fict_Urms;NETWORK_DL1_Irms;
0.053020;0.963183;0.822903;0.164581;
0.053030;0.963183;0.822903;0.164581;
0.053040;0.963183;0.822903;0.164581;
0.053050;0.963183;0.822903;0.164581;
0.053060;0.963183;0.822903;0.164581;
0.053070;0.963183;0.822903;0.164581;
0.053080;0.963183;0.822903;0.164581;
0.053090;0.963183;0.822903;0.164581;
0.053100;0.963183;0.822903;0.164581;
0.053110;0.963183;0.822903;0.164581;
0.053120;0.963183;0.822903;0.164581;
0.053130;0.963183;0.822903;0.164581;
0.053140;0.963183;0.822903;0.164581;
0.053150;0.963183;0.822903;0.164581;
0.053160;0.963183;0.822903;0.164581;
0.053170;0.963183;0.822903;0.164581;
0.053180;0.963183;0.822903;0.164581;
0.053190;0.963183;0.822903;0.164581;
0.053200;0.963183;0.822903;0.164581;
0.053210;0.963183;0.822903;0.164581;
0.053220;0.963183;0.822903;0.164581;
0.053230;0.963183;0.822903;0.164581;
0.053240;0.963183;0.822903;0.164581;
0.053250;0.963183;0.822903;0.164581;
0.053260;0.963183;0.822903;0.164581;
0.053270;0.963183;0.822903;0.164581;
0.053280;0.963183;0.822903;0.164581;
0.053290;0.963183;0.822903;0.164581;
0.053300;0.963183;0.822903;0.164581;
0.053310;0.963183;0.822903;0.164581;
0.053320;0.963183;0.822903;0.164581;
0.053330;0.963183;0.822903;0.164581;
0.053340;0.963183;0.822903;0.164581;
0.053350;0.963183;0.822903;0.164581;
0.053360;0.963183;0.822903;0.164581;
0.053370;0.963183;0.822903;0.164581;
0.053380;0.963183;0.822903;0.164581;
0.053390;0.963183;0.822903;0.164581;
0.053400;0.963183;0.822903;0.164581;
0.053410;0.963183;0.822903;0.164581;
0.053420;0.963183;0.822903;0.164581;
0.053430;0.963183;0.822903;0.164581;
0.053440;0.963183;0.822903;0.164581;
0.053450;0.963183;0.822903;0.164581;
0.053460;0.963183;0.822903;0.164581;
0.053470;0.963183;0.822903;0.164581;
0.053480;0.963183;0.822903;0.164581;
0.053490;0.963183;0.822903;0.164581;
0.053500;0.963183;0.822903;0.164581;
0.053510;0.963183;0.822903;0.164581;
0.053520;0.963183;0.822903;0.164581;
0.053530;0.963183;0.822903;0.164581;
0.053540;0.963183;0.822903;0.164581;
0.053550;0.963183;0.822903;0.164581;
0.053560;0.963183;0.822903;0.164581;
0.053570;0.963183;0.822903;0.164581;
0.053580;0.963183;0.822903;0.164581;
0.053590;0.963183;0.822903;0.164581;
0.053600;0.963183;0.822903;0.164581;
0.053610;0.963183;0.822903;0.164581;
0.053620;0.963183;0.822903;0.164581;
0.053630;0.963183;0.822903;0.164581;
0.053640;0.963183;0.822903;0.164581;
0.053650;0.963183;0.822903;0.164581;
0.053660;0.963183;0.822903;0.164581;
0.053670;0.963183;0.822903;0.164581;
0.053680;0.963183;0.822903;0.164581;
0.053690;0.963183;0.822903;0.164581;
0.053700;0.963183;0.822903;0.164581;
0.053710;0.963183;0.822903;0.164581;
0.053720;0.963183;0.822903;0.164581;
0.053730;0.963183;0.822903;0.164581;
0.053740;0.963183;0.822903;0.164581;
0.053750;0.963183;0.822903;0.164581;
0.053760;0.963183;0.822903;0.164581;
0.053770;0.963183;0.822903;0.164581;
0.053780;0.963183;0.822903;0.164581;
0.053790;0.963183;0.822903;0.164581;
0.053800;0.963183;0.822903;0.164581;
0.053810;0.963183;0.822903;0.164581;
0.053820;0.963183;0.822903;0.164581;
0.053830;0.963183;0.822903;0.164581;
0.053840;0.963183;0.822903;0.164581;
0.053850;0.963183;0.822903;0.164581;
0.053860;0.963183;0.822903;0.164581;
0.053870;0.963183;0.822903;0.164581;
0.053880;0.963183;0.822903;0.164581;
0.053890;0.963183;0.822903;0.164581;
0.053900;0.963183;0.822903;0.164581;
0.053910;0.963183;0.822903;0.164581;
0.053920;0.963183;0.822903;0.164581;
0.053930;0.963183;0.822903;0.164581;
0.053940;0.963183;0.822903;0.164581;
0.053950;0.963183;0.822903;0.164581;
0.053960;0.963183;0.822903;0.164581;
0.053970;0.963183;0.822903;0.164581;
0.053980;0.963183;0.822903;0.164581;
0.053990;0.963183;0.822903;0.164581;
0.054000;0.963183;0.822903;0.164581;
0.054010;0.963183;0.822903;0.164581;
0.054020;0.963183;0.822903;0.164581;
0.054030;0.963183;0.822903;0.164581;
0.054040;0.963183;0.822903;0.164581;
0.054050;0.963183;0.822903;0.164581;
0.054060;0.963183;0.822903;0.164581;
0.054070;0.963183;0.822903;0.164581;
0.054080;0.963183;0.822903;0.164581;
0.054090;0.963183;0.822903;0.164581;
0.054100;0.963183;0.822903;0.164581;
0.054110;0.963183;0.822903;0.164581;
0.054120;0.963183;0.822903;0.164581;
0.054130;0.963183;0.822903;0.164581;
0.054140;0.963183;0.822903;0.164581;
0.054150;0.963183;0.822903;0.164581;
0.054160;0.963183;0.822903;0.164581;
0.054170;0.963183;0.822903;0.164581;
0.054180;0.963183;0.822903;0.164581;
0.054190;0.963183;0.822903;0.164581;
0.054200;0.963183;0.822903;0.164581;
0.054210;0.963183;0.822903;0.164581;
0.054220;0.963183;0.822903;0.164581;
0.054230;0.963183;0.822903;0.164581;
0.054240;0.963183;0.822903;0.164581;
0.054250;0.963183;0.822903;0.164581;
0.054260;0.963183;0.822903;0.164581;
0.054270;0.963183;0.822903;0.164581;
0.054280;0.963183;0.822903;0.164581;
0.054290;0.963183;0.822903;0.164581;
0.054300;0.963183;0.822903;0.164581;
0.054310;0.963183;0.822903;0.164581;
0.054320;0.963183;0.822903;0.164581;
0.054330;0.963183;0.822903;0.164581;
0.054340;0.963183;0.822903;0.164581;
0.054350;0.963183;0.822903;0.164581;
0.054360;0.963183;0.822903;0.164581;
0.054370;0.963183;0.822903;0.164581;
0.054380;0.963183;0.822903;0.164581;
0.054390;0.963183;0.822903;0.164581;
0.054400;0.963183;0.822903;0.164581;
0.054410;0.963183;0.822903;0.164581;
0.054420;0.963183;0.822903;0.164581;
0.054430;0.963183;0.822903;0.164581;
0.054440;0.963183;0.822903;0.164581;
0.054450;0.963183;0.822903;0.164581;
0.054460;0.963183;0.822903;0.164581;
0.054470;0.963183;0.822903;0.164581;
0.054480;0.963183;0.822903;0.164581;
0.054490;0.963183;0.822903;0.164581;
0.054500;0.963183;0.822903;0.164581;
0.054510;0.963183;0.822903;0.164581;
0.054520;0.963183;0.822903;0.164581;
0.054530;0.963183;0.822903;0.164581;
0.054540;0.963183;0.822903;0.164581;
0.054550;0.963183;0.822903;0.164581;
0.054560;0.963183;0.822903;0.164581;
0.054570;0.963183;0.822903;0.164581;
0.054580;0.963183;0.822903;0.164581;
0.054590;0.963183;0.822903;0.164581;
0.054600;0.963183;0.822903;0.164581;
0.054610;0.963183;0.822903;0.164581;
0.054620;0.963183;0.822903;0.164581;
0.054630;0.963183;0.822903;0.164581;
0.054640;0.963183;0.822903;0.164581;
0.054650;0.963183;0.822903;0.164581;
0.054660;0.963183;0.822903;0.164581;
0.054670;0.963183;0.822903;0.164581;
0.054680;0.963183;0.822903;0.164581;
0.054690;0.963183;0.822903;0.164581;
0.054700;0.963183;0.822903;0.164581;
0.054710;0.963183;0.822903;0.164581;
0.054720;0.963183;0.822903;0.164581;
0.054730;0.963183;0.822903;0.164581;
0.054740;0.963183;0.822903;0.164581;
0.054750;0.963183;0.822903;0.164581;
0.054760;0.963183;0.822903;0.164581;
0.054770;0.963183;0.822903;0.164581;
0.054780;0.963183;0.822903;0.164581;
0.054790;0.963183;0.822903;0.164581;
0.054800;0.963183;0.822903;0.164581;
0.054810;0.963183;0.822903;0.164581;
0.054820;0.963183;0.822903;0.164581;
0.054830;0.963183;0.822903;0.164581;
0.054840;0.963183;0.822903;0.164581;
0.054850;0.963183;0.822903;0.164581;
0.054860;0.963183;0.822903;0.164581;
0.054870;0.963183;0.822903;0.164581;
0.054880;0.963183;0.822903;0.164581;
0.054890;0.963183;0.822903;0.164581;
0.054900;0.963183;0.822903;0.164581;
0.054910;0.963183;0.822903;0.164581;
0.054920;0.963183;0.822903;0.164581;
0.054930;0.963183;0.822903;0.164581;
0.054940;0.963183;0.822903;0.164581;
0.054950;0.963183;0.822903;0.164581;
0.054960;0.963183;0.822903;0.164581;
0.054970;0.963183;0.822903;0.164581;
0.054980;0.963183;0.822903;0.164581;
0.054990;0.963183;0.822903;0.164581;
0.055000;0.963183;0.822903;0.164581;
0.055010;0.963183;0.822903;0.164581;
0.055020;0.963183;0.822903;0.164581;
0.055030;0.963183;0.822903;0.164581;
0.055040;0.963183;0.822903;0.164581;
0.055050;0.963183;0.822903;0.164581;
0.055060;0.963183;0.822903;0.164581;
0.055070;0.963183;0.822903;0.164581;
0.055080;0.963183;0.822903;0.164581;
0.055090;0.963183;0.822903;0.164581;
0.055100;0.963183;0.822903;0.164581;
0.055110;0.963183;0.822903;0.164581;
0.055120;0.963183;0.822903;0.164581;
0.055130;0.963183;0.822903;0.164581;
0.055140;0.963183;0.822903;0.164581;
0.055150;0.963183;0.822903;0.164581;
0.055160;0.963183;0.822903;0.164581;
0.055170;0.963183;0.822903;0.164581;
0.055180;0.963183;0.822903;0.164581;
0.055190;0.963183;0.822903;0.164581;
0.055200;0.963183;0.822903;0.164581;
0.055210;0.963183;0.822903;0.164581;
0.055220;0.963183;0.822903;0.164581;
0.055230;0.963183;0.822903;0.164581;
0.055240;0.963183;0.822903;0.164581;
0.055250;0.963183;0.822903;0.164581;
0.055260;0.963183;0.822903;0.164581;
0.055270;0.963183;0.822903;0.164581;
0.055280;0.963183;0.822903;0.164581;
0.055290;0.963183;0.822903;0.164581;
0.055300;0.963183;0.822903;0.164581;
0.055310;0.963183;0.822903;0.164581;
0.055320;0.963183;0.822903;0.164581;
0.055330;0.963183;0.822903;0.164581;
0.055340;0.963183;0.822903;0.164581;
0.055350;0.963183;0.822903;0.164581;
0.055360;0.963183;0.822903;0.164581;
0.055370;0.963183;0.822903;0.164581;
0.055380;0.963183;0.822903;0.164581;
0.055390;0.963183;0.822903;0.164581;
0.055400;0.963183;0.822903;0.164581;
0.055410;0.963183;0.822903;0.164581;
0.055420;0.963183;0.822903;0.164581;
0.055430;0.963183;0.822903;0.164581;
0.055440;0.963183;0.822903;0.164581;
0.055450;0.963183;0.822903;0.164581;
0.055460;0.963183;0.822903;0.164581;
0.055470;0.963183;0.822903;0.164581;
0.055480;0.963183;0.822903;0.164581;
0.055490;0.963183;0.822903;0.164581;
0.055500;0.963183;0.822903;0.164581;
0.055510;0.963183;0.822903;0.164581;
0.055520;0.963183;0.822903;0.164581;
0.055530;0.963183;0.822903;0.164581;
0.055540;0.963183;0.822903;0.164581;
0.055550;0.963183;0.822903;0.164581;
0.055560;0.963183;0.822903;0.164581;
0.055570;0.963183;0.822903;0.164581;
0.055580;0.963183;0.822903;0.164581;
0.055590;0.963183;0.822903;0.164581;
0.055600;0.963183;0.822903;0.164581;
0.055610;0.963183;0.822903;0.164581;
0.055620;0.963183;0.822903;0.164581;
0.055630;0.963183;0.822903;0.164581;
0.055640;0.963183;0.822903;0.164581;
0.055650;0.963183;0.822903;0.164581;
0.055660;0.963183;0.822903;0.164581;
0.055670;0.963183;0.822903;0.164581;
0.055680;0.963183;0.822903;0.164581;
0.055690;0.963183;0.822903;0.164581;
0.055700;0.963183;0.822903;0.164581;
0.055710;0.963183;0.822903;0.164581;
0.055720;0.963183;0.822903;0.164581;
0.055730;0.963183;0.822903;0.164581;
0.055740;0.963183;0.822903;0.164581;
0.055750;0.963183;0.822903;0.164581;
0.055760;0.963183;0.822903;0.164581;
0.055770;0.963183;0.822903;0.164581;
0.055780;0.963183;0.822903;0.164581;
0.055790;0.963183;0.822903;0.164581;
0.055800;0.963183;0.822903;0.164581;
0.055810;0.963183;0.822903;0.164581;
0.055820;0.963183;0.822903;0.164581;
0.055830;0.963183;0.822903;0.164581;
0.055840;0.963183;0.822903;0.164581;
0.055850;0.963183;0.822903;0.164581;
0.055860;0.963183;0.822903;0.164581;
0.055870;0.963183;0.822903;0.164581;
0.055880;0.963183;0.822903;0.164581;
0.055890;0.963183;0.822903;0.164581;
0.055900;0.963183;0.822903;0.164581;
0.055910;0.963183;0.822903;0.164581;
0.055920;0.963183;0.822903;0.164581;
0.055930;0.963183;0.822903;0.164581;
0.055940;0.963183;0.822903;0.164581;
0.055950;0.963183;0.822903;0.164581;
0.055960;0.963183;0.822903;0.164581;
0.055970;0.963183;0.822903;0.164581;
0.055980;0.963183;0.822903;0.164581;
0.055990;0.963183;0.822903;0.164581;
0.056000;0.963183;0.822903;0.164581;
0.056010;0.963183;0.822903;0.164581;
0.056020;0.963183;0.822903;0.164581;
0.056030;0.963183;0.822903;0.164581;
0.056040;0.963183;0.822903;0.164581;
0.056050;0.963183;0.822903;0.164581;
0.056060;0.963183;0.822903;0.164581;
0.056070;0.963183;0.822903;0.164581;
0.056080;0.963183;0.822903;0.164581;
0.056090;0.963183;0.822903;0.164581;
0.056100;0.963183;0.822903;0.164581;
0.056110;0.963183;0.822903;0.164581;
0.056120;0.963183;0.822903;0.164581;
0.056130;0.963183;0.822903;0.164581;
0.056140;0.963183;0.822903;0.164581;
0.056150;0.963183;0.822903;0.164581;
0.056160;0.963183;0.822903;0.164581;
0.056170;0.963183;0.822903;0.164581;
0.056180;0.963183;0.822903;0.164581;
0.056190;0.963183;0.822903;0.164581;
0.056200;0.963183;0.822903;0.164581;
0.056210;0.963183;0.822903;0.164581;
0.056220;0.963183;0.822903;0.164581;
0.056230;0.963183;0.822903;0.164581;
0.056240;0.963183;0.822903;0.164581;
0.056250;0.963183;0.822903;0.164581;
0.056260;0.963183;0.822903;0.164581;
0.056270;0.963183;0.822903;0.164581;
0.056280;0.963183;0.822903;0.164581;
0.056290;0.963183;0.822903;0.164581;
0.056300;0.963183;0.822903;0.164581;
0.056310;0.963183;0.822903;0.164581;
0.056320;0.963183;0.822903;0.164581;
0.056330;0.963183;0.822903;0.164581;
0.056340;0.963183;0.822903;0.164581;
0.056350;0.963183;0.822903;0.164581;
0.056360;0.963183;0.822903;0.164581;
0.056370;0.963183;0.822903;0.164581;
0.056380;0.963183;0.822903;0.164581;
0.056390;0.963183;0.822903;0.164581;
0.056400;0.963183;0.822903;0.164581;
0.056410;0.963183;0.822903;0.164581;
0.056420;0.963183;0.822903;0.164581;
0.056430;0.963183;0.822903;0.164581;
0.056440;0.963183;0.822903;0.164581;
0.056450;0.963183;0.822903;0.164581;
0.056460;0.963183;0.822903;0.164581;
0.056470;0.963183;0.822903;0.164581;
0.056480;0.963183;0.822903;0.164581;
0.056490;0.963183;0.822903;0.164581;
0.056500;0.963183;0.822903;0.164581;
0.056510;0.963183;0.822903;0.164581;
0.056520;0.963183;0.822903;0.164581;
0.056530;0.963183;0.822903;0.164581;
0.056540;0.963183;0.822903;0.164581;
0.056550;0.963183;0.822903;0.164581;
0.056560;0.963183;0.822903;0.164581;
0.056570;0.963183;0.822903;0.164581;
0.056580;0.963183;0.822903;0.164581;
0.056590;0.963183;0.822903;0.164581;
0.056600;0.963183;0.822903;0.164581;
0.056610;0.963183;0.822903;0.164581;
0.056620;0.963183;0.822903;0.164581;
0.056630;0.963183;0.822903;0.164581;
0.056640;0.963183;0.822903;0.164581;
0.056650;0.963183;0.822903;0.164581;
0.056660;0.963183;0.822903;0.164581;
0.056670;0.963183;0.822903;0.164581;
0.056680;0.963183;0.822903;0.164581;
0.056690;0.963183;0.822903;0.164581;
0.056700;0.963183;0.822903;0.164581;
0.056710;0.963183;0.822903;0.164581;
0.056720;0.963183;0.822903;0.164581;
0.056730;0.963183;0.822903;0.164581;
0.056740;0.963183;0.822903;0.164581;
0.056750;0.963183;0.822903;0.164581;
0.056760;0.963183;0.822903;0.164581;
0.056770;0.963183;0.822903;0.164581;
0.056780;0.963183;0.822903;0.164581;
0.056790;0.963183;0.822903;0.164581;
0.056800;0.963183;0.822903;0.164581;
0.056810;0.963183;0.822903;0.164581;
0.056820;0.963183;0.822903;0.164581;
0.056830;0.963183;0.822903;0.164581;
0.056840;0.963183;0.822903;0.164581;
0.056850;0.963183;0.822903;0.164581;
0.056860;0.963183;0.822903;0.164581;
0.056870;0.963183;0.822903;0.164581;
0.056880;0.963183;0.822903;0.164581;
0.056890;0.963183;0.822903;0.164581;
0.056900;0.963183;0.822903;0.164581;
0.056910;0.963183;0.822903;0.164581;
0.056920;0.963183;0.822903;0.164581;
0.056930;0.963183;0.822903;0.164581;
0.056940;0.963183;0.822903;0.164581;
0.056950;0.963183;0.822903;0.164581;
0.056960;0.963183;0.822903;0.164581;
0.056970;0.963183;0.822903;0.164581;
0.056980;0.963183;0.822903;0.164581;
0.056990;0.963183;0.822903;0.164581;
0.057000;0.963183;0.822903;0.164581;
0.057010;0.963183;0.822903;0.164581;
0.057020;0.963183;0.822903;0.164581;
0.057030;0.963183;0.822903;0.164581;
0.057040;0.963183;0.822903;0.164581;
0.057050;0.963183;0.822903;0.164581;
0.057060;0.963183;0.822903;0.164581;
0.057070;0.963183;0.822903;0.164581;
0.057080;0.963183;0.822903;0.164581;
0.057090;0.963183;0.822903;0.164581;
0.057100;0.963183;0.822903;0.164581;
0.057110;0.963183;0.822903;0.164581;
0.057120;0.963183;0.822903;0.164581;
0.057130;0.963183;0.822903;0.164581;
0.057140;0.963183;0.822903;0.164581;
0.057150;0.963183;0.822903;0.164581;
0.057160;0.963183;0.822903;0.164581;
0.057170;0.963183;0.822903;0.164581;
0.057180;0.963183;0.822903;0.164581;
0.057190;0.963183;0.822903;0.164581;
0.057200;0.963183;0.822903;0.164581;
0.057210;0.963183;0.822903;0.164581;
0.057220;0.963183;0.822903;0.164581;
0.057230;0.963183;0.822903;0.164581;
0.057240;0.963183;0.822903;0.164581;
0.057250;0.963183;0.822903;0.164581;
0.057260;0.963183;0.822903;0.164581;
0.057270;0.963183;0.822903;0.164581;
0.057280;0.963183;0.822903;0.164581;
0.057290;0.963183;0.822903;0.164581;
0.057300;0.963183;0.822903;0.164581;
0.057310;0.963183;0.822903;0.164581;
0.057320;0.963183;0.822903;0.164581;
0.057330;0.963183;0.822903;0.164581;
0.057340;0.963183;0.822903;0.164581;
0.057350;0.963183;0.822903;0.164581;
0.057360;0.963183;0.822903;0.164581;
0.057370;0.963183;0.822903;0.164581;
0.057380;0.963183;0.822903;0.164581;
0.057390;0.963183;0.822903;0.164581;
0.057400;0.963183;0.822903;0.164581;
0.057410;0.963183;0.822903;0.164581;
0.057420;0.963183;0.822903;0.164581;
0.057430;0.963183;0.822903;0.164581;
0.057440;0.963183;0.822903;0.164581;
0.057450;0.963183;0.822903;0.164581;
0.057460;0.963183;0.822903;0.164581;
0.057470;0.963183;0.822903;0.164581;
0.057480;0.963183;0.822903;0.164581;
0.057490;0.963183;0.822903;0.164581;
0.057500;0.963183;0.822903;0.164581;
0.057510;0.963183;0.822903;0.164581;
0.057520;0.963183;0.822903;0.164581;
0.057530;0.963183;0.822903;0.164581;
0.057540;0.963183;0.822903;0.164581;
0.057550;0.963183;0.822903;0.164581;
0.057560;0.963183;0.822903;0.164581;
0.057570;0.963183;0.822903;0.164581;
0.057580;0.963183;0.822903;0.164581;
0.057590;0.963183;0.822903;0.164581;
0.057600;0.963183;0.822903;0.164581;
0.057610;0.963183;0.822903;0.164581;
0.057620;0.963183;0.822903;0.164581;
0.057630;0.963183;0.822903;0.164581;
0.057640;0.963183;0.822903;0.164581;
0.057650;0.963183;0.822903;0.164581;
0.057660;0.963183;0.822903;0.164581;
0.057670;0.963183;0.822903;0.164581;
0.057680;0.963183;0.822903;0.164581;
0.057690;0.963183;0.822903;0.164581;
0.057700;0.963183;0.822903;0.164581;
0.057710;0.963183;0.822903;0.164581;
0.057720;0.963183;0.822903;0.164581;
0.057730;0.963183;0.822903;0.164581;
0.057740;0.963183;0.822903;0.164581;
0.057750;0.963183;0.822903;0.164581;
0.057760;0.963183;0.822903;0.164581;
0.057770;0.963183;0.822903;0.164581;
0.057780;0.963183;0.822903;0.164581;
0.057790;0.963183;0.822903;0.164581;
0.057800;0.963183;0.822903;0.164581;
0.057810;0.963183;0.822903;0.164581;
0.057820;0.963183;0.822903;0.164581;
0.057830;0.963183;0.822903;0.164581;
0.057840;0.963183;0.822903;0.164581;
0.057850;0.963183;0.822903;0.164581;
0.057860;0.963183;0.822903;0.164581;
0.057870;0.963183;0.822903;0.164581;
0.057880;0.963183;0.822903;0.164581;
0.057890;0.963183;0.822903;0.164581;
0.057900;0.963183;0.822903;0.164581;
0.057910;0.963183;0.822903;0.164581;
0.057920;0.963183;0.822903;0.164581;
0.057930;0.963183;0.822903;0.164581;
0.057940;0.963183;0.822903;0.164581;
0.057950;0.963183;0.822903;0.164581;
0.057960;0.963183;0.822903;0.164581;
0.057970;0.963183;0.822903;0.164581;
0.057980;0.963183;0.822903;0.164581;
0.057990;0.963183;0.822903;0.164581;
0.058000;0.963183;0.822903;0.164581;
0.058010;0.963183;0.822903;0.164581;
0.058020;0.963183;0.822903;0.164581;
0.058030;0.963183;0.822903;0.164581;
0.058040;0.963183;0.822903;0.164581;
0.058050;0.963183;0.822903;0.164581;
0.058060;0.963183;0.822903;0.164581;
0.058070;0.963183;0.822903;0.164581;
0.058080;0.963183;0.822903;0.164581;
0.058090;0.963183;0.822903;0.164581;
0.058100;0.963183;0.822903;0.164581;
0.058110;0.963183;0.822903;0.164581;
0.058120;0.963183;0.822903;0.164581;
0.058130;0.963183;0.822903;0.164581;
0.058140;0.963183;0.822903;0.164581;
0.058150;0.963183;0.822903;0.164581;
0.058160;0.963183;0.822903;0.164581;
0.058170;0.963183;0.822903;0.164581;
0.058180;0.963183;0.822903;0.164581;
0.058190;0.963183;0.822903;0.164581;
0.058200;0.963183;0.822903;0.164581;
0.058210;0.963183;0.822903;0.164581;
0.058220;0.963183;0.822903;0.164581;
0.058230;0.963183;0.822903;0.164581;
0.058240;0.963183;0.822903;0.164581;
0.058250;0.963183;0.822903;0.164581;
0.058260;0.963183;0.822903;0.164581;
0.058270;0.963183;0.822903;0.164581;
0.058280;0.963183;0.822903;0.164581;
0.058290;0.963183;0.822903;0.164581;
0.058300;0.963183;0.822903;0.164581;
0.058310;0.963183;0.822903;0.164581;
0.058320;0.963183;0.822903;0.164581;
0.058330;0.963183;0.822903;0.164581;
0.058340;0.963183;0.822903;0.164581;
0.058350;0.963183;0.822903;0.164581;
0.058360;0.963183;0.822903;0.164581;
0.058370;0.963183;0.822903;0.164581;
0.058380;0.963183;0.822903;0.164581;
0.058390;0.963183;0.822903;0.164581;
0.058400;0.963183;0.822903;0.164581;
0.058410;0.963183;0.822903;0.164581;
0.058420;0.963183;0.822903;0.164581;
0.058430;0.963183;0.822903;0.164581;
0.058440;0.963183;0.822903;0.164581;
0.058450;0.963183;0.822903;0.164581;
0.058460;0.963183;0.822903;0.164581;
0.058470;0.963183;0.822903;0.164581;
0.058480;0.963183;0.822903;0.164581;
0.058490;0.963183;0.822903;0.164581;
0.058500;0.963183;0.822903;0.164581;
0.058510;0.963183;0.822903;0.164581;
0.058520;0.963183;0.822903;0.164581;
0.058530;0.963183;0.822903;0.164581;
0.058540;0.963183;0.822903;0.164581;
